K,n,δ,A,up
0.01,3.4,490.0,20.0,5.0
0.01,3.4,495.0,20.0,2.0
0.01,3.4,495.0,20.0,3.0
0.01,3.4,495.0,20.0,4.0
0.01,3.4,495.0,20.0,5.0
0.01,3.4,500.0,20.0,2.0
0.01,3.4,500.0,20.0,3.0
0.01,3.4,500.0,20.0,4.0
0.01,3.4,500.0,20.0,5.0
0.01,3.4,500.0,20.0,6.0
0.01,3.6,385.0,20.0,1.0
0.01,3.6,390.0,20.0,1.0
0.01,3.6,395.0,20.0,1.0
0.01,3.6,400.0,20.0,1.0
0.01,3.6,405.0,20.0,1.0
0.01,3.6,410.0,20.0,1.0
0.01,3.6,415.0,20.0,1.0
0.01,3.6,420.0,20.0,1.0
0.01,3.6,425.0,20.0,1.0
0.01,3.6,430.0,20.0,1.0
0.01,3.6,430.0,20.0,2.0
0.01,3.6,435.0,20.0,1.0
0.01,3.6,435.0,20.0,2.0
0.01,3.6,440.0,20.0,1.0
0.01,3.6,440.0,20.0,2.0
0.01,3.6,445.0,20.0,1.0
0.01,3.6,445.0,20.0,2.0
0.01,3.6,450.0,20.0,1.0
0.01,3.6,450.0,20.0,2.0
0.01,3.6,455.0,20.0,1.0
0.01,3.6,455.0,20.0,2.0
0.01,3.6,460.0,20.0,1.0
0.01,3.6,460.0,20.0,2.0
0.01,3.6,460.0,20.0,3.0
0.01,3.6,465.0,20.0,1.0
0.01,3.6,465.0,20.0,2.0
0.01,3.6,465.0,20.0,3.0
0.01,3.6,470.0,20.0,1.0
0.01,3.6,470.0,20.0,2.0
0.01,3.6,470.0,20.0,3.0
0.01,3.6,475.0,20.0,1.0
0.01,3.6,475.0,20.0,2.0
0.01,3.6,475.0,20.0,3.0
0.01,3.6,480.0,20.0,1.0
0.01,3.6,480.0,20.0,2.0
0.01,3.6,480.0,20.0,3.0
0.01,3.6,480.0,20.0,4.0
0.01,3.6,485.0,20.0,2.0
0.01,3.6,485.0,20.0,3.0
0.01,3.6,485.0,20.0,4.0
0.01,3.6,490.0,20.0,2.0
0.01,3.6,490.0,20.0,3.0
0.01,3.6,490.0,20.0,4.0
0.01,3.6,495.0,20.0,2.0
0.01,3.6,495.0,20.0,3.0
0.01,3.6,495.0,20.0,4.0
0.01,3.6,495.0,20.0,5.0
0.01,3.6,500.0,20.0,2.0
0.01,3.6,500.0,20.0,3.0
0.01,3.6,500.0,20.0,4.0
0.01,3.6,500.0,20.0,5.0
0.01,3.8,390.0,20.0,1.0
0.01,3.8,395.0,20.0,1.0
0.01,3.8,400.0,20.0,1.0
0.01,3.8,405.0,20.0,1.0
0.01,3.8,410.0,20.0,1.0
0.01,3.8,415.0,20.0,1.0
0.01,3.8,420.0,20.0,1.0
0.01,3.8,425.0,20.0,1.0
0.01,3.8,430.0,20.0,1.0
0.01,3.8,435.0,20.0,1.0
0.01,3.8,440.0,20.0,1.0
0.01,3.8,440.0,20.0,2.0
0.01,3.8,445.0,20.0,1.0
0.01,3.8,445.0,20.0,2.0
0.01,3.8,450.0,20.0,1.0
0.01,3.8,450.0,20.0,2.0
0.01,3.8,455.0,20.0,1.0
0.01,3.8,455.0,20.0,2.0
0.01,3.8,460.0,20.0,1.0
0.01,3.8,460.0,20.0,2.0
0.01,3.8,465.0,20.0,1.0
0.01,3.8,465.0,20.0,2.0
0.01,3.8,470.0,20.0,1.0
0.01,3.8,470.0,20.0,2.0
0.01,3.8,470.0,20.0,3.0
0.01,3.8,475.0,20.0,1.0
0.01,3.8,475.0,20.0,2.0
0.01,3.8,475.0,20.0,3.0
0.01,3.8,480.0,20.0,1.0
0.01,3.8,480.0,20.0,2.0
0.01,3.8,480.0,20.0,3.0
0.01,3.8,485.0,20.0,1.0
0.01,3.8,485.0,20.0,2.0
0.01,3.8,485.0,20.0,3.0
0.01,3.8,490.0,20.0,1.0
0.01,3.8,490.0,20.0,2.0
0.01,3.8,490.0,20.0,3.0
0.01,3.8,490.0,20.0,4.0
0.01,3.8,495.0,20.0,1.0
0.01,3.8,495.0,20.0,2.0
0.01,3.8,495.0,20.0,3.0
0.01,3.8,495.0,20.0,4.0
0.01,3.8,500.0,20.0,2.0
0.01,3.8,500.0,20.0,3.0
0.01,3.8,500.0,20.0,4.0
0.01,4.0,395.0,20.0,1.0
0.01,4.0,400.0,20.0,1.0
0.01,4.0,405.0,20.0,1.0
0.01,4.0,410.0,20.0,1.0
0.01,4.0,415.0,20.0,1.0
0.01,4.0,420.0,20.0,1.0
0.01,4.0,425.0,20.0,1.0
0.01,4.0,430.0,20.0,1.0
0.01,4.0,435.0,20.0,1.0
0.01,4.0,440.0,20.0,1.0
0.01,4.0,445.0,20.0,1.0
0.01,4.0,445.0,20.0,2.0
0.01,4.0,450.0,20.0,1.0
0.01,4.0,450.0,20.0,2.0
0.01,4.0,455.0,20.0,1.0
0.01,4.0,455.0,20.0,2.0
0.01,4.0,460.0,20.0,1.0
0.01,4.0,460.0,20.0,2.0
0.01,4.0,465.0,20.0,1.0
0.01,4.0,465.0,20.0,2.0
0.01,4.0,470.0,20.0,1.0
0.01,4.0,470.0,20.0,2.0
0.01,4.0,475.0,20.0,1.0
0.01,4.0,475.0,20.0,2.0
0.01,4.0,475.0,20.0,3.0
0.01,4.0,480.0,20.0,1.0
0.01,4.0,480.0,20.0,2.0
0.01,4.0,480.0,20.0,3.0
0.01,4.0,485.0,20.0,1.0
0.01,4.0,485.0,20.0,2.0
0.01,4.0,485.0,20.0,3.0
0.01,4.0,490.0,20.0,1.0
0.01,4.0,490.0,20.0,2.0
0.01,4.0,490.0,20.0,3.0
0.01,4.0,495.0,20.0,1.0
0.01,4.0,495.0,20.0,2.0
0.01,4.0,495.0,20.0,3.0
0.01,4.0,495.0,20.0,4.0
0.01,4.0,500.0,20.0,1.0
0.01,4.0,500.0,20.0,2.0
0.01,4.0,500.0,20.0,3.0
0.01,4.0,500.0,20.0,4.0
0.06,3.2,250.0,20.0,1.0
0.06,3.2,255.0,20.0,1.0
0.06,3.2,260.0,20.0,1.0
0.06,3.2,265.0,20.0,1.0
0.06,3.2,270.0,20.0,1.0
0.06,3.2,275.0,20.0,1.0
0.06,3.2,280.0,20.0,1.0
0.06,3.2,285.0,20.0,1.0
0.06,3.2,290.0,20.0,1.0
0.06,3.2,295.0,20.0,1.0
0.06,3.2,295.0,20.0,2.0
0.06,3.2,300.0,20.0,1.0
0.06,3.2,300.0,20.0,2.0
0.06,3.2,305.0,20.0,2.0
0.06,3.2,310.0,20.0,2.0
0.06,3.2,315.0,20.0,2.0
0.06,3.2,320.0,20.0,2.0
0.06,3.2,325.0,20.0,2.0
0.06,3.2,325.0,20.0,3.0
0.06,3.2,330.0,20.0,2.0
0.06,3.2,330.0,20.0,3.0
0.06,3.2,335.0,20.0,2.0
0.06,3.2,335.0,20.0,3.0
0.06,3.2,340.0,20.0,2.0
0.06,3.2,340.0,20.0,3.0
0.06,3.2,345.0,20.0,2.0
0.06,3.2,345.0,20.0,3.0
0.06,3.2,345.0,20.0,4.0
0.06,3.2,350.0,20.0,2.0
0.06,3.2,350.0,20.0,3.0
0.06,3.2,350.0,20.0,4.0
0.06,3.2,355.0,20.0,2.0
0.06,3.2,355.0,20.0,3.0
0.06,3.2,355.0,20.0,4.0
0.06,3.2,360.0,20.0,2.0
0.06,3.2,360.0,20.0,3.0
0.06,3.2,360.0,20.0,4.0
0.06,3.2,360.0,20.0,5.0
0.06,3.2,365.0,20.0,2.0
0.06,3.2,365.0,20.0,3.0
0.06,3.2,365.0,20.0,4.0
0.06,3.2,365.0,20.0,5.0
0.06,3.2,370.0,20.0,3.0
0.06,3.2,370.0,20.0,4.0
0.06,3.2,370.0,20.0,5.0
0.06,3.2,370.0,20.0,6.0
0.06,3.2,375.0,20.0,3.0
0.06,3.2,375.0,20.0,4.0
0.06,3.2,375.0,20.0,5.0
0.06,3.2,375.0,20.0,6.0
0.06,3.2,380.0,20.0,3.0
0.06,3.2,380.0,20.0,4.0
0.06,3.2,380.0,20.0,5.0
0.06,3.2,380.0,20.0,6.0
0.06,3.2,380.0,20.0,7.0
0.06,3.2,385.0,20.0,3.0
0.06,3.2,385.0,20.0,4.0
0.06,3.2,385.0,20.0,5.0
0.06,3.2,385.0,20.0,6.0
0.06,3.2,385.0,20.0,7.0
0.06,3.2,390.0,20.0,3.0
0.06,3.2,390.0,20.0,4.0
0.06,3.2,390.0,20.0,5.0
0.06,3.2,390.0,20.0,6.0
0.06,3.2,390.0,20.0,7.0
0.06,3.2,390.0,20.0,8.0
0.06,3.2,395.0,20.0,3.0
0.06,3.2,395.0,20.0,4.0
0.06,3.2,395.0,20.0,5.0
0.06,3.2,395.0,20.0,6.0
0.06,3.2,395.0,20.0,7.0
0.06,3.2,395.0,20.0,8.0
0.06,3.2,400.0,20.0,3.0
0.06,3.2,400.0,20.0,4.0
0.06,3.2,400.0,20.0,5.0
0.06,3.2,400.0,20.0,6.0
0.06,3.2,400.0,20.0,7.0
0.06,3.2,400.0,20.0,8.0
0.06,3.2,400.0,20.0,9.0
0.06,3.2,405.0,20.0,3.0
0.06,3.2,405.0,20.0,4.0
0.06,3.2,405.0,20.0,5.0
0.06,3.2,405.0,20.0,6.0
0.06,3.2,405.0,20.0,7.0
0.06,3.2,405.0,20.0,8.0
0.06,3.2,405.0,20.0,9.0
0.06,3.2,405.0,20.0,10.0
0.06,3.2,410.0,20.0,3.0
0.06,3.2,410.0,20.0,4.0
0.06,3.2,410.0,20.0,5.0
0.06,3.2,410.0,20.0,6.0
0.06,3.2,410.0,20.0,7.0
0.06,3.2,410.0,20.0,8.0
0.06,3.2,410.0,20.0,9.0
0.06,3.2,410.0,20.0,10.0
0.06,3.2,415.0,20.0,4.0
0.06,3.2,415.0,20.0,5.0
0.06,3.2,415.0,20.0,6.0
0.06,3.2,415.0,20.0,7.0
0.06,3.2,415.0,20.0,8.0
0.06,3.2,415.0,20.0,9.0
0.06,3.2,415.0,20.0,10.0
0.06,3.2,420.0,20.0,4.0
0.06,3.2,420.0,20.0,5.0
0.06,3.2,420.0,20.0,6.0
0.06,3.2,420.0,20.0,7.0
0.06,3.2,420.0,20.0,8.0
0.06,3.2,420.0,20.0,9.0
0.06,3.2,420.0,20.0,10.0
0.06,3.2,425.0,20.0,4.0
0.06,3.2,425.0,20.0,5.0
0.06,3.2,425.0,20.0,6.0
0.06,3.2,425.0,20.0,7.0
0.06,3.2,425.0,20.0,8.0
0.06,3.2,425.0,20.0,9.0
0.06,3.2,425.0,20.0,10.0
0.06,3.2,430.0,20.0,4.0
0.06,3.2,430.0,20.0,5.0
0.06,3.2,430.0,20.0,6.0
0.06,3.2,430.0,20.0,7.0
0.06,3.2,430.0,20.0,8.0
0.06,3.2,430.0,20.0,9.0
0.06,3.2,430.0,20.0,10.0
0.06,3.2,435.0,20.0,4.0
0.06,3.2,435.0,20.0,5.0
0.06,3.2,435.0,20.0,6.0
0.06,3.2,435.0,20.0,7.0
0.06,3.2,435.0,20.0,8.0
0.06,3.2,435.0,20.0,9.0
0.06,3.2,435.0,20.0,10.0
0.06,3.2,440.0,20.0,4.0
0.06,3.2,440.0,20.0,5.0
0.06,3.2,440.0,20.0,6.0
0.06,3.2,440.0,20.0,7.0
0.06,3.2,440.0,20.0,8.0
0.06,3.2,440.0,20.0,9.0
0.06,3.2,440.0,20.0,10.0
0.06,3.2,445.0,20.0,5.0
0.06,3.2,445.0,20.0,6.0
0.06,3.2,445.0,20.0,7.0
0.06,3.2,445.0,20.0,8.0
0.06,3.2,445.0,20.0,9.0
0.06,3.2,445.0,20.0,10.0
0.06,3.2,450.0,20.0,5.0
0.06,3.2,450.0,20.0,6.0
0.06,3.2,450.0,20.0,7.0
0.06,3.2,450.0,20.0,8.0
0.06,3.2,450.0,20.0,9.0
0.06,3.2,450.0,20.0,10.0
0.06,3.2,455.0,20.0,5.0
0.06,3.2,455.0,20.0,6.0
0.06,3.2,455.0,20.0,7.0
0.06,3.2,455.0,20.0,8.0
0.06,3.2,455.0,20.0,9.0
0.06,3.2,455.0,20.0,10.0
0.06,3.2,460.0,20.0,5.0
0.06,3.2,460.0,20.0,6.0
0.06,3.2,460.0,20.0,7.0
0.06,3.2,460.0,20.0,8.0
0.06,3.2,460.0,20.0,9.0
0.06,3.2,460.0,20.0,10.0
0.06,3.2,465.0,20.0,6.0
0.06,3.2,465.0,20.0,7.0
0.06,3.2,465.0,20.0,8.0
0.06,3.2,465.0,20.0,9.0
0.06,3.2,465.0,20.0,10.0
0.06,3.2,470.0,20.0,6.0
0.06,3.2,470.0,20.0,7.0
0.06,3.2,470.0,20.0,8.0
0.06,3.2,470.0,20.0,9.0
0.06,3.2,470.0,20.0,10.0
0.06,3.2,475.0,20.0,6.0
0.06,3.2,475.0,20.0,7.0
0.06,3.2,475.0,20.0,8.0
0.06,3.2,475.0,20.0,9.0
0.06,3.2,475.0,20.0,10.0
0.06,3.2,480.0,20.0,6.0
0.06,3.2,480.0,20.0,7.0
0.06,3.2,480.0,20.0,8.0
0.06,3.2,480.0,20.0,9.0
0.06,3.2,480.0,20.0,10.0
0.06,3.2,485.0,20.0,7.0
0.06,3.2,485.0,20.0,8.0
0.06,3.2,485.0,20.0,9.0
0.06,3.2,485.0,20.0,10.0
0.06,3.2,490.0,20.0,7.0
0.06,3.2,490.0,20.0,8.0
0.06,3.2,490.0,20.0,9.0
0.06,3.2,490.0,20.0,10.0
0.06,3.2,495.0,20.0,7.0
0.06,3.2,495.0,20.0,8.0
0.06,3.2,495.0,20.0,9.0
0.06,3.2,495.0,20.0,10.0
0.06,3.2,500.0,20.0,8.0
0.06,3.2,500.0,20.0,9.0
0.06,3.2,500.0,20.0,10.0
0.06,3.4,255.0,20.0,1.0
0.06,3.4,260.0,20.0,1.0
0.06,3.4,265.0,20.0,1.0
0.06,3.4,270.0,20.0,1.0
0.06,3.4,275.0,20.0,1.0
0.06,3.4,280.0,20.0,1.0
0.06,3.4,285.0,20.0,1.0
0.06,3.4,290.0,20.0,1.0
0.06,3.4,295.0,20.0,1.0
0.06,3.4,300.0,20.0,1.0
0.06,3.4,300.0,20.0,2.0
0.06,3.4,305.0,20.0,1.0
0.06,3.4,305.0,20.0,2.0
0.06,3.4,310.0,20.0,2.0
0.06,3.4,315.0,20.0,2.0
0.06,3.4,320.0,20.0,2.0
0.06,3.4,325.0,20.0,2.0
0.06,3.4,330.0,20.0,2.0
0.06,3.4,330.0,20.0,3.0
0.06,3.4,335.0,20.0,2.0
0.06,3.4,335.0,20.0,3.0
0.06,3.4,340.0,20.0,2.0
0.06,3.4,340.0,20.0,3.0
0.06,3.4,345.0,20.0,2.0
0.06,3.4,345.0,20.0,3.0
0.06,3.4,350.0,20.0,2.0
0.06,3.4,350.0,20.0,3.0
0.06,3.4,350.0,20.0,4.0
0.06,3.4,355.0,20.0,2.0
0.06,3.4,355.0,20.0,3.0
0.06,3.4,355.0,20.0,4.0
0.06,3.4,360.0,20.0,2.0
0.06,3.4,360.0,20.0,3.0
0.06,3.4,360.0,20.0,4.0
0.06,3.4,365.0,20.0,2.0
0.06,3.4,365.0,20.0,3.0
0.06,3.4,365.0,20.0,4.0
0.06,3.4,365.0,20.0,5.0
0.06,3.4,370.0,20.0,2.0
0.06,3.4,370.0,20.0,3.0
0.06,3.4,370.0,20.0,4.0
0.06,3.4,370.0,20.0,5.0
0.06,3.4,375.0,20.0,2.0
0.06,3.4,375.0,20.0,3.0
0.06,3.4,375.0,20.0,4.0
0.06,3.4,375.0,20.0,5.0
0.06,3.4,380.0,20.0,2.0
0.06,3.4,380.0,20.0,3.0
0.06,3.4,380.0,20.0,4.0
0.06,3.4,380.0,20.0,5.0
0.06,3.4,380.0,20.0,6.0
0.06,3.4,385.0,20.0,3.0
0.06,3.4,385.0,20.0,4.0
0.06,3.4,385.0,20.0,5.0
0.06,3.4,385.0,20.0,6.0
0.06,3.4,390.0,20.0,3.0
0.06,3.4,390.0,20.0,4.0
0.06,3.4,390.0,20.0,5.0
0.06,3.4,390.0,20.0,6.0
0.06,3.4,390.0,20.0,7.0
0.06,3.4,395.0,20.0,3.0
0.06,3.4,395.0,20.0,4.0
0.06,3.4,395.0,20.0,5.0
0.06,3.4,395.0,20.0,6.0
0.06,3.4,395.0,20.0,7.0
0.06,3.4,400.0,20.0,3.0
0.06,3.4,400.0,20.0,4.0
0.06,3.4,400.0,20.0,5.0
0.06,3.4,400.0,20.0,6.0
0.06,3.4,400.0,20.0,7.0
0.06,3.4,400.0,20.0,8.0
0.06,3.4,405.0,20.0,3.0
0.06,3.4,405.0,20.0,4.0
0.06,3.4,405.0,20.0,5.0
0.06,3.4,405.0,20.0,6.0
0.06,3.4,405.0,20.0,7.0
0.06,3.4,405.0,20.0,8.0
0.06,3.4,405.0,20.0,9.0
0.06,3.4,410.0,20.0,3.0
0.06,3.4,410.0,20.0,4.0
0.06,3.4,410.0,20.0,5.0
0.06,3.4,410.0,20.0,6.0
0.06,3.4,410.0,20.0,7.0
0.06,3.4,410.0,20.0,8.0
0.06,3.4,410.0,20.0,9.0
0.06,3.4,415.0,20.0,3.0
0.06,3.4,415.0,20.0,4.0
0.06,3.4,415.0,20.0,5.0
0.06,3.4,415.0,20.0,6.0
0.06,3.4,415.0,20.0,7.0
0.06,3.4,415.0,20.0,8.0
0.06,3.4,415.0,20.0,9.0
0.06,3.4,415.0,20.0,10.0
0.06,3.4,420.0,20.0,3.0
0.06,3.4,420.0,20.0,4.0
0.06,3.4,420.0,20.0,5.0
0.06,3.4,420.0,20.0,6.0
0.06,3.4,420.0,20.0,7.0
0.06,3.4,420.0,20.0,8.0
0.06,3.4,420.0,20.0,9.0
0.06,3.4,420.0,20.0,10.0
0.06,3.4,425.0,20.0,4.0
0.06,3.4,425.0,20.0,5.0
0.06,3.4,425.0,20.0,6.0
0.06,3.4,425.0,20.0,7.0
0.06,3.4,425.0,20.0,8.0
0.06,3.4,425.0,20.0,9.0
0.06,3.4,425.0,20.0,10.0
0.06,3.4,430.0,20.0,4.0
0.06,3.4,430.0,20.0,5.0
0.06,3.4,430.0,20.0,6.0
0.06,3.4,430.0,20.0,7.0
0.06,3.4,430.0,20.0,8.0
0.06,3.4,430.0,20.0,9.0
0.06,3.4,430.0,20.0,10.0
0.06,3.4,435.0,20.0,4.0
0.06,3.4,435.0,20.0,5.0
0.06,3.4,435.0,20.0,6.0
0.06,3.4,435.0,20.0,7.0
0.06,3.4,435.0,20.0,8.0
0.06,3.4,435.0,20.0,9.0
0.06,3.4,435.0,20.0,10.0
0.06,3.4,440.0,20.0,4.0
0.06,3.4,440.0,20.0,5.0
0.06,3.4,440.0,20.0,6.0
0.06,3.4,440.0,20.0,7.0
0.06,3.4,440.0,20.0,8.0
0.06,3.4,440.0,20.0,9.0
0.06,3.4,440.0,20.0,10.0
0.06,3.4,445.0,20.0,4.0
0.06,3.4,445.0,20.0,5.0
0.06,3.4,445.0,20.0,6.0
0.06,3.4,445.0,20.0,7.0
0.06,3.4,445.0,20.0,8.0
0.06,3.4,445.0,20.0,9.0
0.06,3.4,445.0,20.0,10.0
0.06,3.4,450.0,20.0,4.0
0.06,3.4,450.0,20.0,5.0
0.06,3.4,450.0,20.0,6.0
0.06,3.4,450.0,20.0,7.0
0.06,3.4,450.0,20.0,8.0
0.06,3.4,450.0,20.0,9.0
0.06,3.4,450.0,20.0,10.0
0.06,3.4,455.0,20.0,5.0
0.06,3.4,455.0,20.0,6.0
0.06,3.4,455.0,20.0,7.0
0.06,3.4,455.0,20.0,8.0
0.06,3.4,455.0,20.0,9.0
0.06,3.4,455.0,20.0,10.0
0.06,3.4,460.0,20.0,5.0
0.06,3.4,460.0,20.0,6.0
0.06,3.4,460.0,20.0,7.0
0.06,3.4,460.0,20.0,8.0
0.06,3.4,460.0,20.0,9.0
0.06,3.4,460.0,20.0,10.0
0.06,3.4,465.0,20.0,5.0
0.06,3.4,465.0,20.0,6.0
0.06,3.4,465.0,20.0,7.0
0.06,3.4,465.0,20.0,8.0
0.06,3.4,465.0,20.0,9.0
0.06,3.4,465.0,20.0,10.0
0.06,3.4,470.0,20.0,5.0
0.06,3.4,470.0,20.0,6.0
0.06,3.4,470.0,20.0,7.0
0.06,3.4,470.0,20.0,8.0
0.06,3.4,470.0,20.0,9.0
0.06,3.4,470.0,20.0,10.0
0.06,3.4,475.0,20.0,5.0
0.06,3.4,475.0,20.0,6.0
0.06,3.4,475.0,20.0,7.0
0.06,3.4,475.0,20.0,8.0
0.06,3.4,475.0,20.0,9.0
0.06,3.4,475.0,20.0,10.0
0.06,3.4,480.0,20.0,6.0
0.06,3.4,480.0,20.0,7.0
0.06,3.4,480.0,20.0,8.0
0.06,3.4,480.0,20.0,9.0
0.06,3.4,480.0,20.0,10.0
0.06,3.4,485.0,20.0,6.0
0.06,3.4,485.0,20.0,7.0
0.06,3.4,485.0,20.0,8.0
0.06,3.4,485.0,20.0,9.0
0.06,3.4,485.0,20.0,10.0
0.06,3.4,490.0,20.0,6.0
0.06,3.4,490.0,20.0,7.0
0.06,3.4,490.0,20.0,8.0
0.06,3.4,490.0,20.0,9.0
0.06,3.4,490.0,20.0,10.0
0.06,3.4,495.0,20.0,6.0
0.06,3.4,495.0,20.0,7.0
0.06,3.4,495.0,20.0,8.0
0.06,3.4,495.0,20.0,9.0
0.06,3.4,495.0,20.0,10.0
0.06,3.4,500.0,20.0,7.0
0.06,3.4,500.0,20.0,8.0
0.06,3.4,500.0,20.0,9.0
0.06,3.4,500.0,20.0,10.0
0.06,3.6,255.0,20.0,1.0
0.06,3.6,260.0,20.0,1.0
0.06,3.6,265.0,20.0,1.0
0.06,3.6,270.0,20.0,1.0
0.06,3.6,275.0,20.0,1.0
0.06,3.6,280.0,20.0,1.0
0.06,3.6,285.0,20.0,1.0
0.06,3.6,290.0,20.0,1.0
0.06,3.6,295.0,20.0,1.0
0.06,3.6,300.0,20.0,1.0
0.06,3.6,305.0,20.0,1.0
0.06,3.6,305.0,20.0,2.0
0.06,3.6,310.0,20.0,1.0
0.06,3.6,310.0,20.0,2.0
0.06,3.6,315.0,20.0,1.0
0.06,3.6,315.0,20.0,2.0
0.06,3.6,320.0,20.0,2.0
0.06,3.6,325.0,20.0,2.0
0.06,3.6,330.0,20.0,2.0
0.06,3.6,335.0,20.0,2.0
0.06,3.6,335.0,20.0,3.0
0.06,3.6,340.0,20.0,2.0
0.06,3.6,340.0,20.0,3.0
0.06,3.6,345.0,20.0,2.0
0.06,3.6,345.0,20.0,3.0
0.06,3.6,350.0,20.0,2.0
0.06,3.6,350.0,20.0,3.0
0.06,3.6,355.0,20.0,2.0
0.06,3.6,355.0,20.0,3.0
0.06,3.6,355.0,20.0,4.0
0.06,3.6,360.0,20.0,2.0
0.06,3.6,360.0,20.0,3.0
0.06,3.6,360.0,20.0,4.0
0.06,3.6,365.0,20.0,2.0
0.06,3.6,365.0,20.0,3.0
0.06,3.6,365.0,20.0,4.0
0.06,3.6,370.0,20.0,2.0
0.06,3.6,370.0,20.0,3.0
0.06,3.6,370.0,20.0,4.0
0.06,3.6,370.0,20.0,5.0
0.06,3.6,375.0,20.0,2.0
0.06,3.6,375.0,20.0,3.0
0.06,3.6,375.0,20.0,4.0
