K,n,δ,A,up
0.051,4.2,310.0,20.0,1.1
0.051,4.2,310.0,20.0,1.2
0.051,4.2,310.0,20.0,1.3
0.051,4.2,310.0,20.0,1.4
0.051,4.2,310.0,20.0,1.5
0.051,4.2,310.0,20.0,1.6
0.051,4.2,315.0,20.0,1.0
0.051,4.2,315.0,20.0,1.1
0.051,4.2,315.0,20.0,1.2
0.051,4.2,315.0,20.0,1.3
0.051,4.2,315.0,20.0,1.4
0.051,4.2,315.0,20.0,1.5
0.051,4.2,315.0,20.0,1.6
0.051,4.2,315.0,20.0,1.7
0.051,4.2,320.0,20.0,1.0
0.051,4.2,320.0,20.0,1.1
0.051,4.2,320.0,20.0,1.2
0.051,4.2,320.0,20.0,1.3
0.051,4.2,320.0,20.0,1.4
0.051,4.2,320.0,20.0,1.5
0.051,4.2,320.0,20.0,1.6
0.051,4.2,320.0,20.0,1.7
0.051,4.2,320.0,20.0,1.8
0.051,4.2,325.0,20.0,1.0
0.051,4.2,325.0,20.0,1.1
0.051,4.2,325.0,20.0,1.2
0.051,4.2,325.0,20.0,1.3
0.051,4.2,325.0,20.0,1.4
0.051,4.2,325.0,20.0,1.5
0.051,4.2,325.0,20.0,1.6
0.051,4.2,325.0,20.0,1.7
0.051,4.2,325.0,20.0,1.8
0.051,4.2,325.0,20.0,1.9
0.051,4.2,325.0,20.0,2.0
0.051,4.2,330.0,20.0,1.0
0.051,4.2,330.0,20.0,1.1
0.051,4.2,330.0,20.0,1.2
0.051,4.2,330.0,20.0,1.3
0.051,4.2,330.0,20.0,1.4
0.051,4.2,330.0,20.0,1.5
0.051,4.2,330.0,20.0,1.6
0.051,4.2,330.0,20.0,1.7
0.051,4.2,330.0,20.0,1.8
0.051,4.2,330.0,20.0,1.9
0.051,4.2,330.0,20.0,2.0
0.051,4.2,330.0,20.0,2.1
0.051,4.2,335.0,20.0,1.0
0.051,4.2,335.0,20.0,1.1
0.051,4.2,335.0,20.0,1.2
0.051,4.2,335.0,20.0,1.3
0.051,4.2,335.0,20.0,1.4
0.051,4.2,335.0,20.0,1.5
0.051,4.2,335.0,20.0,1.6
0.051,4.2,335.0,20.0,1.7
0.051,4.2,335.0,20.0,1.8
0.051,4.2,335.0,20.0,1.9
0.051,4.2,335.0,20.0,2.0
0.051,4.2,335.0,20.0,2.1
0.051,4.2,335.0,20.0,2.2
0.051,4.2,335.0,20.0,2.3
0.051,4.2,340.0,20.0,1.0
0.051,4.2,340.0,20.0,1.1
0.051,4.2,340.0,20.0,1.2
0.051,4.2,340.0,20.0,1.3
0.051,4.2,340.0,20.0,1.4
0.051,4.2,340.0,20.0,1.5
0.051,4.2,340.0,20.0,1.6
0.051,4.2,340.0,20.0,1.7
0.051,4.2,340.0,20.0,1.8
0.051,4.2,340.0,20.0,1.9
0.051,4.2,340.0,20.0,2.0
0.051,4.2,340.0,20.0,2.1
0.051,4.2,340.0,20.0,2.2
0.051,4.2,340.0,20.0,2.3
0.051,4.2,340.0,20.0,2.4
0.051,4.2,345.0,20.0,1.0
0.051,4.2,345.0,20.0,1.1
0.051,4.2,345.0,20.0,1.2
0.051,4.2,345.0,20.0,1.3
0.051,4.2,345.0,20.0,1.4
0.051,4.2,345.0,20.0,1.5
0.051,4.2,345.0,20.0,1.6
0.051,4.2,345.0,20.0,1.7
0.051,4.2,345.0,20.0,1.8
0.051,4.2,345.0,20.0,1.9
0.051,4.2,345.0,20.0,2.0
0.051,4.2,345.0,20.0,2.1
0.051,4.2,345.0,20.0,2.2
0.051,4.2,345.0,20.0,2.3
0.051,4.2,345.0,20.0,2.4
0.051,4.2,345.0,20.0,2.5
0.051,4.2,345.0,20.0,2.6
0.051,4.2,350.0,20.0,1.0
0.051,4.2,350.0,20.0,1.1
0.051,4.2,350.0,20.0,1.2
0.051,4.2,350.0,20.0,1.3
0.051,4.2,350.0,20.0,1.4
0.051,4.2,350.0,20.0,1.5
0.051,4.2,350.0,20.0,1.6
0.051,4.2,350.0,20.0,1.7
0.051,4.2,350.0,20.0,1.8
0.051,4.2,350.0,20.0,1.9
0.051,4.2,350.0,20.0,2.0
0.051,4.2,350.0,20.0,2.1
0.051,4.2,350.0,20.0,2.2
0.051,4.2,350.0,20.0,2.3
0.051,4.2,350.0,20.0,2.4
0.051,4.2,350.0,20.0,2.5
0.051,4.2,350.0,20.0,2.6
0.051,4.2,350.0,20.0,2.7
0.051,4.3,275.0,20.0,1.0
0.051,4.3,280.0,20.0,1.0
0.051,4.3,285.0,20.0,1.0
0.051,4.3,285.0,20.0,1.1
0.051,4.3,290.0,20.0,1.0
0.051,4.3,290.0,20.0,1.1
0.051,4.3,290.0,20.0,1.2
0.051,4.3,295.0,20.0,1.0
0.051,4.3,295.0,20.0,1.1
0.051,4.3,295.0,20.0,1.2
0.051,4.3,295.0,20.0,1.3
0.051,4.3,300.0,20.0,1.0
0.051,4.3,300.0,20.0,1.1
0.051,4.3,300.0,20.0,1.2
0.051,4.3,300.0,20.0,1.3
0.051,4.3,300.0,20.0,1.4
0.051,4.3,305.0,20.0,1.0
0.051,4.3,305.0,20.0,1.1
0.051,4.3,305.0,20.0,1.2
0.051,4.3,305.0,20.0,1.3
0.051,4.3,305.0,20.0,1.4
0.051,4.3,305.0,20.0,1.5
0.051,4.3,310.0,20.0,1.0
0.051,4.3,310.0,20.0,1.1
0.051,4.3,310.0,20.0,1.2
0.051,4.3,310.0,20.0,1.3
0.051,4.3,310.0,20.0,1.4
0.051,4.3,310.0,20.0,1.5
0.051,4.3,310.0,20.0,1.6
0.051,4.3,315.0,20.0,1.0
0.051,4.3,315.0,20.0,1.1
0.051,4.3,315.0,20.0,1.2
0.051,4.3,315.0,20.0,1.3
0.051,4.3,315.0,20.0,1.4
0.051,4.3,315.0,20.0,1.5
0.051,4.3,315.0,20.0,1.6
0.051,4.3,315.0,20.0,1.7
0.051,4.3,320.0,20.0,1.0
0.051,4.3,320.0,20.0,1.1
0.051,4.3,320.0,20.0,1.2
0.051,4.3,320.0,20.0,1.3
0.051,4.3,320.0,20.0,1.4
0.051,4.3,320.0,20.0,1.5
0.051,4.3,320.0,20.0,1.6
0.051,4.3,320.0,20.0,1.7
0.051,4.3,320.0,20.0,1.8
0.051,4.3,325.0,20.0,1.0
0.051,4.3,325.0,20.0,1.1
0.051,4.3,325.0,20.0,1.2
0.051,4.3,325.0,20.0,1.3
0.051,4.3,325.0,20.0,1.4
0.051,4.3,325.0,20.0,1.5
0.051,4.3,325.0,20.0,1.6
0.051,4.3,325.0,20.0,1.7
0.051,4.3,325.0,20.0,1.8
0.051,4.3,325.0,20.0,1.9
0.051,4.3,330.0,20.0,1.0
0.051,4.3,330.0,20.0,1.1
0.051,4.3,330.0,20.0,1.2
0.051,4.3,330.0,20.0,1.3
0.051,4.3,330.0,20.0,1.4
0.051,4.3,330.0,20.0,1.5
0.051,4.3,330.0,20.0,1.6
0.051,4.3,330.0,20.0,1.7
0.051,4.3,330.0,20.0,1.8
0.051,4.3,330.0,20.0,1.9
0.051,4.3,330.0,20.0,2.0
0.051,4.3,330.0,20.0,2.1
0.051,4.3,335.0,20.0,1.0
0.051,4.3,335.0,20.0,1.1
0.051,4.3,335.0,20.0,1.2
0.051,4.3,335.0,20.0,1.3
0.051,4.3,335.0,20.0,1.4
0.051,4.3,335.0,20.0,1.5
0.051,4.3,335.0,20.0,1.6
0.051,4.3,335.0,20.0,1.7
0.051,4.3,335.0,20.0,1.8
0.051,4.3,335.0,20.0,1.9
0.051,4.3,335.0,20.0,2.0
0.051,4.3,335.0,20.0,2.1
0.051,4.3,335.0,20.0,2.2
0.051,4.3,340.0,20.0,1.0
0.051,4.3,340.0,20.0,1.1
0.051,4.3,340.0,20.0,1.2
0.051,4.3,340.0,20.0,1.3
0.051,4.3,340.0,20.0,1.4
0.051,4.3,340.0,20.0,1.5
0.051,4.3,340.0,20.0,1.6
0.051,4.3,340.0,20.0,1.7
0.051,4.3,340.0,20.0,1.8
0.051,4.3,340.0,20.0,1.9
0.051,4.3,340.0,20.0,2.0
0.051,4.3,340.0,20.0,2.1
0.051,4.3,340.0,20.0,2.2
0.051,4.3,340.0,20.0,2.3
0.051,4.3,340.0,20.0,2.4
0.051,4.3,345.0,20.0,1.0
0.051,4.3,345.0,20.0,1.1
0.051,4.3,345.0,20.0,1.2
0.051,4.3,345.0,20.0,1.3
0.051,4.3,345.0,20.0,1.4
0.051,4.3,345.0,20.0,1.5
0.051,4.3,345.0,20.0,1.6
0.051,4.3,345.0,20.0,1.7
0.051,4.3,345.0,20.0,1.8
0.051,4.3,345.0,20.0,1.9
0.051,4.3,345.0,20.0,2.0
0.051,4.3,345.0,20.0,2.1
0.051,4.3,345.0,20.0,2.2
0.051,4.3,345.0,20.0,2.3
0.051,4.3,345.0,20.0,2.4
0.051,4.3,345.0,20.0,2.5
0.051,4.3,350.0,20.0,1.0
0.051,4.3,350.0,20.0,1.1
0.051,4.3,350.0,20.0,1.2
0.051,4.3,350.0,20.0,1.3
0.051,4.3,350.0,20.0,1.4
0.051,4.3,350.0,20.0,1.5
0.051,4.3,350.0,20.0,1.6
0.051,4.3,350.0,20.0,1.7
0.051,4.3,350.0,20.0,1.8
0.051,4.3,350.0,20.0,1.9
0.051,4.3,350.0,20.0,2.0
0.051,4.3,350.0,20.0,2.1
0.051,4.3,350.0,20.0,2.2
0.051,4.3,350.0,20.0,2.3
0.051,4.3,350.0,20.0,2.4
0.051,4.3,350.0,20.0,2.5
0.051,4.3,350.0,20.0,2.6
0.051,4.3,350.0,20.0,2.7
0.051,4.4,275.0,20.0,1.0
0.051,4.4,280.0,20.0,1.0
0.051,4.4,285.0,20.0,1.0
0.051,4.4,285.0,20.0,1.1
0.051,4.4,290.0,20.0,1.0
0.051,4.4,290.0,20.0,1.1
0.051,4.4,290.0,20.0,1.2
0.051,4.4,295.0,20.0,1.0
0.051,4.4,295.0,20.0,1.1
0.051,4.4,295.0,20.0,1.2
0.051,4.4,295.0,20.0,1.3
0.051,4.4,300.0,20.0,1.0
0.051,4.4,300.0,20.0,1.1
0.051,4.4,300.0,20.0,1.2
0.051,4.4,300.0,20.0,1.3
0.051,4.4,300.0,20.0,1.4
0.051,4.4,305.0,20.0,1.0
0.051,4.4,305.0,20.0,1.1
0.051,4.4,305.0,20.0,1.2
0.051,4.4,305.0,20.0,1.3
0.051,4.4,305.0,20.0,1.4
0.051,4.4,305.0,20.0,1.5
0.051,4.4,310.0,20.0,1.0
0.051,4.4,310.0,20.0,1.1
0.051,4.4,310.0,20.0,1.2
0.051,4.4,310.0,20.0,1.3
0.051,4.4,310.0,20.0,1.4
0.051,4.4,310.0,20.0,1.5
0.051,4.4,310.0,20.0,1.6
0.051,4.4,315.0,20.0,1.0
0.051,4.4,315.0,20.0,1.1
0.051,4.4,315.0,20.0,1.2
0.051,4.4,315.0,20.0,1.3
0.051,4.4,315.0,20.0,1.4
0.051,4.4,315.0,20.0,1.5
0.051,4.4,315.0,20.0,1.6
0.051,4.4,315.0,20.0,1.7
0.051,4.4,320.0,20.0,1.0
0.051,4.4,320.0,20.0,1.1
0.051,4.4,320.0,20.0,1.2
0.051,4.4,320.0,20.0,1.3
0.051,4.4,320.0,20.0,1.4
0.051,4.4,320.0,20.0,1.5
0.051,4.4,320.0,20.0,1.6
0.051,4.4,320.0,20.0,1.7
0.051,4.4,320.0,20.0,1.8
0.051,4.4,325.0,20.0,1.0
0.051,4.4,325.0,20.0,1.1
0.051,4.4,325.0,20.0,1.2
0.051,4.4,325.0,20.0,1.3
0.051,4.4,325.0,20.0,1.4
0.051,4.4,325.0,20.0,1.5
0.051,4.4,325.0,20.0,1.6
0.051,4.4,325.0,20.0,1.7
0.051,4.4,325.0,20.0,1.8
0.051,4.4,325.0,20.0,1.9
0.051,4.4,330.0,20.0,1.0
0.051,4.4,330.0,20.0,1.1
0.051,4.4,330.0,20.0,1.2
0.051,4.4,330.0,20.0,1.3
0.051,4.4,330.0,20.0,1.4
0.051,4.4,330.0,20.0,1.5
0.051,4.4,330.0,20.0,1.6
0.051,4.4,330.0,20.0,1.7
0.051,4.4,330.0,20.0,1.8
0.051,4.4,330.0,20.0,1.9
0.051,4.4,330.0,20.0,2.0
0.051,4.4,335.0,20.0,1.0
0.051,4.4,335.0,20.0,1.1
0.051,4.4,335.0,20.0,1.2
0.051,4.4,335.0,20.0,1.3
0.051,4.4,335.0,20.0,1.4
0.051,4.4,335.0,20.0,1.5
0.051,4.4,335.0,20.0,1.6
0.051,4.4,335.0,20.0,1.7
0.051,4.4,335.0,20.0,1.8
0.051,4.4,335.0,20.0,1.9
0.051,4.4,335.0,20.0,2.0
0.051,4.4,335.0,20.0,2.1
0.051,4.4,335.0,20.0,2.2
0.051,4.4,340.0,20.0,1.0
0.051,4.4,340.0,20.0,1.1
0.051,4.4,340.0,20.0,1.2
0.051,4.4,340.0,20.0,1.3
0.051,4.4,340.0,20.0,1.4
0.051,4.4,340.0,20.0,1.5
0.051,4.4,340.0,20.0,1.6
0.051,4.4,340.0,20.0,1.7
0.051,4.4,340.0,20.0,1.8
0.051,4.4,340.0,20.0,1.9
0.051,4.4,340.0,20.0,2.0
0.051,4.4,340.0,20.0,2.1
0.051,4.4,340.0,20.0,2.2
0.051,4.4,340.0,20.0,2.3
0.051,4.4,345.0,20.0,1.0
0.051,4.4,345.0,20.0,1.1
0.051,4.4,345.0,20.0,1.2
0.051,4.4,345.0,20.0,1.3
0.051,4.4,345.0,20.0,1.4
0.051,4.4,345.0,20.0,1.5
0.051,4.4,345.0,20.0,1.6
0.051,4.4,345.0,20.0,1.7
0.051,4.4,345.0,20.0,1.8
0.051,4.4,345.0,20.0,1.9
0.051,4.4,345.0,20.0,2.0
0.051,4.4,345.0,20.0,2.1
0.051,4.4,345.0,20.0,2.2
0.051,4.4,345.0,20.0,2.3
0.051,4.4,345.0,20.0,2.4
0.051,4.4,345.0,20.0,2.5
0.051,4.4,350.0,20.0,1.0
0.051,4.4,350.0,20.0,1.1
0.051,4.4,350.0,20.0,1.2
0.051,4.4,350.0,20.0,1.3
0.051,4.4,350.0,20.0,1.4
0.051,4.4,350.0,20.0,1.5
0.051,4.4,350.0,20.0,1.6
0.051,4.4,350.0,20.0,1.7
0.051,4.4,350.0,20.0,1.8
0.051,4.4,350.0,20.0,1.9
0.051,4.4,350.0,20.0,2.0
0.051,4.4,350.0,20.0,2.1
0.051,4.4,350.0,20.0,2.2
0.051,4.4,350.0,20.0,2.3
0.051,4.4,350.0,20.0,2.4
0.051,4.4,350.0,20.0,2.5
0.051,4.4,350.0,20.0,2.6
0.051,4.5,280.0,20.0,1.0
0.051,4.5,285.0,20.0,1.0
0.051,4.5,285.0,20.0,1.1
0.051,4.5,290.0,20.0,1.0
0.051,4.5,290.0,20.0,1.1
0.051,4.5,290.0,20.0,1.2
0.051,4.5,295.0,20.0,1.0
0.051,4.5,295.0,20.0,1.1
0.051,4.5,295.0,20.0,1.2
0.051,4.5,300.0,20.0,1.0
0.051,4.5,300.0,20.0,1.1
0.051,4.5,300.0,20.0,1.2
0.051,4.5,300.0,20.0,1.3
0.051,4.5,305.0,20.0,1.0
0.051,4.5,305.0,20.0,1.1
0.051,4.5,305.0,20.0,1.2
0.051,4.5,305.0,20.0,1.3
0.051,4.5,305.0,20.0,1.4
0.051,4.5,310.0,20.0,1.0
0.051,4.5,310.0,20.0,1.1
0.051,4.5,310.0,20.0,1.2
0.051,4.5,310.0,20.0,1.3
0.051,4.5,310.0,20.0,1.4
0.051,4.5,310.0,20.0,1.5
0.051,4.5,315.0,20.0,1.0
0.051,4.5,315.0,20.0,1.1
0.051,4.5,315.0,20.0,1.2
0.051,4.5,315.0,20.0,1.3
0.051,4.5,315.0,20.0,1.4
0.051,4.5,315.0,20.0,1.5
0.051,4.5,315.0,20.0,1.6
0.051,4.5,320.0,20.0,1.0
0.051,4.5,320.0,20.0,1.1
0.051,4.5,320.0,20.0,1.2
0.051,4.5,320.0,20.0,1.3
0.051,4.5,320.0,20.0,1.4
0.051,4.5,320.0,20.0,1.5
0.051,4.5,320.0,20.0,1.6
0.051,4.5,320.0,20.0,1.7
0.051,4.5,325.0,20.0,1.0
0.051,4.5,325.0,20.0,1.1
0.051,4.5,325.0,20.0,1.2
0.051,4.5,325.0,20.0,1.3
0.051,4.5,325.0,20.0,1.4
0.051,4.5,325.0,20.0,1.5
0.051,4.5,325.0,20.0,1.6
0.051,4.5,325.0,20.0,1.7
0.051,4.5,325.0,20.0,1.8
0.051,4.5,325.0,20.0,1.9
0.051,4.5,330.0,20.0,1.0
0.051,4.5,330.0,20.0,1.1
0.051,4.5,330.0,20.0,1.2
0.051,4.5,330.0,20.0,1.3
0.051,4.5,330.0,20.0,1.4
0.051,4.5,330.0,20.0,1.5
0.051,4.5,330.0,20.0,1.6
0.051,4.5,330.0,20.0,1.7
0.051,4.5,330.0,20.0,1.8
0.051,4.5,330.0,20.0,1.9
0.051,4.5,330.0,20.0,2.0
0.051,4.5,335.0,20.0,1.0
0.051,4.5,335.0,20.0,1.1
0.051,4.5,335.0,20.0,1.2
0.051,4.5,335.0,20.0,1.3
0.051,4.5,335.0,20.0,1.4
0.051,4.5,335.0,20.0,1.5
0.051,4.5,335.0,20.0,1.6
0.051,4.5,335.0,20.0,1.7
0.051,4.5,335.0,20.0,1.8
0.051,4.5,335.0,20.0,1.9
0.051,4.5,335.0,20.0,2.0
0.051,4.5,335.0,20.0,2.1
0.051,4.5,340.0,20.0,1.0
0.051,4.5,340.0,20.0,1.1
0.051,4.5,340.0,20.0,1.2
0.051,4.5,340.0,20.0,1.3
0.051,4.5,340.0,20.0,1.4
0.051,4.5,340.0,20.0,1.5
0.051,4.5,340.0,20.0,1.6
0.051,4.5,340.0,20.0,1.7
0.051,4.5,340.0,20.0,1.8
0.051,4.5,340.0,20.0,1.9
0.051,4.5,340.0,20.0,2.0
0.051,4.5,340.0,20.0,2.1
0.051,4.5,340.0,20.0,2.2
0.051,4.5,340.0,20.0,2.3
0.051,4.5,345.0,20.0,1.0
0.051,4.5,345.0,20.0,1.1
0.051,4.5,345.0,20.0,1.2
0.051,4.5,345.0,20.0,1.3
0.051,4.5,345.0,20.0,1.4
0.051,4.5,345.0,20.0,1.5
0.051,4.5,345.0,20.0,1.6
0.051,4.5,345.0,20.0,1.7
0.051,4.5,345.0,20.0,1.8
0.051,4.5,345.0,20.0,1.9
0.051,4.5,345.0,20.0,2.0
0.051,4.5,345.0,20.0,2.1
0.051,4.5,345.0,20.0,2.2
0.051,4.5,345.0,20.0,2.3
0.051,4.5,345.0,20.0,2.4
0.051,4.5,350.0,20.0,1.0
0.051,4.5,350.0,20.0,1.1
0.051,4.5,350.0,20.0,1.2
0.051,4.5,350.0,20.0,1.3
0.051,4.5,350.0,20.0,1.4
0.051,4.5,350.0,20.0,1.5
0.051,4.5,350.0,20.0,1.6
0.051,4.5,350.0,20.0,1.7
0.051,4.5,350.0,20.0,1.8
0.051,4.5,350.0,20.0,1.9
0.051,4.5,350.0,20.0,2.0
0.051,4.5,350.0,20.0,2.1
0.051,4.5,350.0,20.0,2.2
0.051,4.5,350.0,20.0,2.3
0.051,4.5,350.0,20.0,2.4
0.051,4.5,350.0,20.0,2.5
0.051,4.5,350.0,20.0,2.6
0.051,4.6,280.0,20.0,1.0
0.051,4.6,285.0,20.0,1.0
0.051,4.6,285.0,20.0,1.1
0.051,4.6,290.0,20.0,1.0
0.051,4.6,290.0,20.0,1.1
0.051,4.6,290.0,20.0,1.2
0.051,4.6,295.0,20.0,1.0
0.051,4.6,295.0,20.0,1.1
0.051,4.6,295.0,20.0,1.2
0.051,4.6,300.0,20.0,1.0
0.051,4.6,300.0,20.0,1.1
0.051,4.6,300.0,20.0,1.2
0.051,4.6,300.0,20.0,1.3
0.051,4.6,305.0,20.0,1.0
0.051,4.6,305.0,20.0,1.1
0.051,4.6,305.0,20.0,1.2
0.051,4.6,305.0,20.0,1.3
0.051,4.6,305.0,20.0,1.4
0.051,4.6,310.0,20.0,1.0
0.051,4.6,310.0,20.0,1.1
0.051,4.6,310.0,20.0,1.2
0.051,4.6,310.0,20.0,1.3
0.051,4.6,310.0,20.0,1.4
0.051,4.6,310.0,20.0,1.5
0.051,4.6,315.0,20.0,1.0
0.051,4.6,315.0,20.0,1.1
0.051,4.6,315.0,20.0,1.2
0.051,4.6,315.0,20.0,1.3
0.051,4.6,315.0,20.0,1.4
0.051,4.6,315.0,20.0,1.5
0.051,4.6,315.0,20.0,1.6
0.051,4.6,320.0,20.0,1.0
0.051,4.6,320.0,20.0,1.1
0.051,4.6,320.0,20.0,1.2
0.051,4.6,320.0,20.0,1.3
0.051,4.6,320.0,20.0,1.4
0.051,4.6,320.0,20.0,1.5
0.051,4.6,320.0,20.0,1.6
0.051,4.6,320.0,20.0,1.7
0.051,4.6,325.0,20.0,1.0
0.051,4.6,325.0,20.0,1.1
0.051,4.6,325.0,20.0,1.2
0.051,4.6,325.0,20.0,1.3
0.051,4.6,325.0,20.0,1.4
0.051,4.6,325.0,20.0,1.5
0.051,4.6,325.0,20.0,1.6
0.051,4.6,325.0,20.0,1.7
0.051,4.6,325.0,20.0,1.8
0.051,4.6,330.0,20.0,1.0
0.051,4.6,330.0,20.0,1.1
0.051,4.6,330.0,20.0,1.2
0.051,4.6,330.0,20.0,1.3
0.051,4.6,330.0,20.0,1.4
0.051,4.6,330.0,20.0,1.5
0.051,4.6,330.0,20.0,1.6
0.051,4.6,330.0,20.0,1.7
0.051,4.6,330.0,20.0,1.8
0.051,4.6,330.0,20.0,1.9
0.051,4.6,330.0,20.0,2.0
0.051,4.6,335.0,20.0,1.0
0.051,4.6,335.0,20.0,1.1
0.051,4.6,335.0,20.0,1.2
0.051,4.6,335.0,20.0,1.3
0.051,4.6,335.0,20.0,1.4
0.051,4.6,335.0,20.0,1.5
0.051,4.6,335.0,20.0,1.6
0.051,4.6,335.0,20.0,1.7
0.051,4.6,335.0,20.0,1.8
0.051,4.6,335.0,20.0,1.9
0.051,4.6,335.0,20.0,2.0
0.051,4.6,335.0,20.0,2.1
0.051,4.6,340.0,20.0,1.0
0.051,4.6,340.0,20.0,1.1
0.051,4.6,340.0,20.0,1.2
0.051,4.6,340.0,20.0,1.3
0.051,4.6,340.0,20.0,1.4
0.051,4.6,340.0,20.0,1.5
0.051,4.6,340.0,20.0,1.6
0.051,4.6,340.0,20.0,1.7
0.051,4.6,340.0,20.0,1.8
0.051,4.6,340.0,20.0,1.9
0.051,4.6,340.0,20.0,2.0
0.051,4.6,340.0,20.0,2.1
0.051,4.6,340.0,20.0,2.2
0.051,4.6,345.0,20.0,1.0
0.051,4.6,345.0,20.0,1.1
0.051,4.6,345.0,20.0,1.2
0.051,4.6,345.0,20.0,1.3
0.051,4.6,345.0,20.0,1.4
0.051,4.6,345.0,20.0,1.5
0.051,4.6,345.0,20.0,1.6
0.051,4.6,345.0,20.0,1.7
0.051,4.6,345.0,20.0,1.8
0.051,4.6,345.0,20.0,1.9
0.051,4.6,345.0,20.0,2.0
0.051,4.6,345.0,20.0,2.1
0.051,4.6,345.0,20.0,2.2
0.051,4.6,345.0,20.0,2.3
0.051,4.6,345.0,20.0,2.4
0.051,4.6,350.0,20.0,1.0
0.051,4.6,350.0,20.0,1.1
0.051,4.6,350.0,20.0,1.2
0.051,4.6,350.0,20.0,1.3
0.051,4.6,350.0,20.0,1.4
0.051,4.6,350.0,20.0,1.5
0.051,4.6,350.0,20.0,1.6
0.051,4.6,350.0,20.0,1.7
0.051,4.6,350.0,20.0,1.8
0.051,4.6,350.0,20.0,1.9
0.051,4.6,350.0,20.0,2.0
0.051,4.6,350.0,20.0,2.1
0.051,4.6,350.0,20.0,2.2
0.051,4.6,350.0,20.0,2.3
0.051,4.6,350.0,20.0,2.4
0.051,4.6,350.0,20.0,2.5
0.051,4.7,280.0,20.0,1.0
0.051,4.7,285.0,20.0,1.0
0.051,4.7,285.0,20.0,1.1
0.051,4.7,290.0,20.0,1.0
0.051,4.7,290.0,20.0,1.1
0.051,4.7,295.0,20.0,1.0
0.051,4.7,295.0,20.0,1.1
0.051,4.7,295.0,20.0,1.2
0.051,4.7,300.0,20.0,1.0
0.051,4.7,300.0,20.0,1.1
0.051,4.7,300.0,20.0,1.2
0.051,4.7,300.0,20.0,1.3
0.051,4.7,305.0,20.0,1.0
0.051,4.7,305.0,20.0,1.1
0.051,4.7,305.0,20.0,1.2
0.051,4.7,305.0,20.0,1.3
0.051,4.7,305.0,20.0,1.4
0.051,4.7,310.0,20.0,1.0
0.051,4.7,310.0,20.0,1.1
0.051,4.7,310.0,20.0,1.2
0.051,4.7,310.0,20.0,1.3
0.051,4.7,310.0,20.0,1.4
0.051,4.7,310.0,20.0,1.5
0.051,4.7,315.0,20.0,1.0
0.051,4.7,315.0,20.0,1.1
0.051,4.7,315.0,20.0,1.2
0.051,4.7,315.0,20.0,1.3
0.051,4.7,315.0,20.0,1.4
0.051,4.7,315.0,20.0,1.5
0.051,4.7,315.0,20.0,1.6
0.051,4.7,320.0,20.0,1.0
0.051,4.7,320.0,20.0,1.1
0.051,4.7,320.0,20.0,1.2
0.051,4.7,320.0,20.0,1.3
0.051,4.7,320.0,20.0,1.4
0.051,4.7,320.0,20.0,1.5
0.051,4.7,320.0,20.0,1.6
0.051,4.7,320.0,20.0,1.7
0.051,4.7,325.0,20.0,1.0
0.051,4.7,325.0,20.0,1.1
0.051,4.7,325.0,20.0,1.2
0.051,4.7,325.0,20.0,1.3
0.051,4.7,325.0,20.0,1.4
0.051,4.7,325.0,20.0,1.5
0.051,4.7,325.0,20.0,1.6
0.051,4.7,325.0,20.0,1.7
0.051,4.7,325.0,20.0,1.8
0.051,4.7,330.0,20.0,1.0
0.051,4.7,330.0,20.0,1.1
0.051,4.7,330.0,20.0,1.2
0.051,4.7,330.0,20.0,1.3
0.051,4.7,330.0,20.0,1.4
0.051,4.7,330.0,20.0,1.5
0.051,4.7,330.0,20.0,1.6
0.051,4.7,330.0,20.0,1.7
0.051,4.7,330.0,20.0,1.8
0.051,4.7,330.0,20.0,1.9
0.051,4.7,335.0,20.0,1.0
0.051,4.7,335.0,20.0,1.1
0.051,4.7,335.0,20.0,1.2
0.051,4.7,335.0,20.0,1.3
0.051,4.7,335.0,20.0,1.4
0.051,4.7,335.0,20.0,1.5
0.051,4.7,335.0,20.0,1.6
0.051,4.7,335.0,20.0,1.7
0.051,4.7,335.0,20.0,1.8
0.051,4.7,335.0,20.0,1.9
0.051,4.7,335.0,20.0,2.0
0.051,4.7,340.0,20.0,1.0
0.051,4.7,340.0,20.0,1.1
0.051,4.7,340.0,20.0,1.2
0.051,4.7,340.0,20.0,1.3
0.051,4.7,340.0,20.0,1.4
0.051,4.7,340.0,20.0,1.5
0.051,4.7,340.0,20.0,1.6
0.051,4.7,340.0,20.0,1.7
0.051,4.7,340.0,20.0,1.8
0.051,4.7,340.0,20.0,1.9
0.051,4.7,340.0,20.0,2.0
0.051,4.7,340.0,20.0,2.1
0.051,4.7,340.0,20.0,2.2
0.051,4.7,345.0,20.0,1.0
0.051,4.7,345.0,20.0,1.1
0.051,4.7,345.0,20.0,1.2
0.051,4.7,345.0,20.0,1.3
0.051,4.7,345.0,20.0,1.4
0.051,4.7,345.0,20.0,1.5
0.051,4.7,345.0,20.0,1.6
0.051,4.7,345.0,20.0,1.7
0.051,4.7,345.0,20.0,1.8
0.051,4.7,345.0,20.0,1.9
0.051,4.7,345.0,20.0,2.0
0.051,4.7,345.0,20.0,2.1
0.051,4.7,345.0,20.0,2.2
0.051,4.7,345.0,20.0,2.3
0.051,4.7,350.0,20.0,1.0
0.051,4.7,350.0,20.0,1.1
0.051,4.7,350.0,20.0,1.2
0.051,4.7,350.0,20.0,1.3
