a
16.0
15.987014399502486
15.966637297233333
15.935900351329238
15.888411116087134
15.818995159689292
15.723787066349914
15.594032641310207
15.419686830555499
15.193855718326928
14.911376509531951
14.552454275600692
14.130322450613994
13.62278709447644
13.029345829911131
12.350538388167477
11.587116131557611
10.764852462170191
9.881190007224895
8.967186029669532
8.07643831322757
7.215281240211531
6.410216056533931
5.662361374156879
4.982839460218697
4.368638109626277
3.81956032257135
3.330949618383612
2.8974904225169658
2.5237274298537016
2.214968373344516
1.9506881256275177
1.7171053297015584
1.508973329477987
1.3480344957289507
1.2026358201391643
1.073118882403285
0.9394510106225925
0.8425093696796115
0.7462256082534615
0.6591968979412094
0.5865025855724728
0.5224827107742536
0.4669442819125174
0.42073347395162203
0.37927417339739156
0.3413384055498918
0.31134252893788517
0.28286575861858554
0.2573029216665923
0.23649211617298532
0.21727824413174296
0.1999047935858335
0.18356669989274718
0.16896468860757974
0.1563355160458268
0.1454523501603608
0.1355577059694186
0.12606174062024328
0.11838124257362424
0.1108257558708032
0.1037932651314134
0.09764203890061317
0.09154618329460719
0.0853528794313786
0.08010141226804408
0.07499439897289732
0.07028882873248447
0.0658075757992677
0.06165677951359148
0.05780261864232829
0.054227583025526625
0.05088525096258053
0.047752666508309116
0.04480714142571337
0.04203556924273955
0.03943234854086894
0.03699690600385119
0.03472490890772454
0.032616072573074424
0.030657099836789572
0.028838394831794192
0.027144323122713733
0.025561552823220573
0.024079228726126976
0.022688980929996033
0.021383230441919036
0.020156804683859986
0.01900425025917278
0.017921270907183946
0.016901940230375296
0.01594365846569316
0.015062923324655746
0.01425364093353765
0.01346751194562347
0.01277769193609717
0.012149543634467052
0.011531919726692083
0.010964303000594472
0.01044705425263827
0.009930178540784798
0.009409574986974038
0.008958263026923045
0.008506776011704178
0.008072722239779333
0.007636954293802495
0.007236436920872303
0.006867660849487972
0.006530208216974761
0.006220535176486635
0.00593619882425544
0.00567430194588128
0.005432467177621511
0.005208369327385369
0.004999671681825061
0.004804208969832492
0.004619140289610792
0.004439940546120558
0.0042643231225744545
0.004118387030722274
0.003978641420770892
0.003854020953783509
0.0037364224549936843
0.003627489350441844
0.0035238391082936383
0.003425143171137021
0.003329409971570693
0.003237070426721545
0.003149781764237838
0.0030684104569353196
0.002994215981030189
0.002926844554285599
0.0028656024824136738
0.0028097577371467967
0.002758917293915669
0.0027126936445588208
0.0026708657621945077
0.00263351050798911
0.002600462440880671
0.002571483985316771
0.0025462510564462004
0.00252443852207172
0.002505709423706217
0.002489709082296747
0.00247612362200405
0.002464640994810827
0.0024549663671465825
0.0024468587931634764
0.0024400783131307427
0.0024344277657426905
0.0024297331223597416
0.0024258437588762865
0.0024226306316989317
0.0024199823666918125
0.0024178053449536384
0.002416020690185792
0.0024145638868854676
0.002413376712962155
0.0024124136455454517
0.002411635153568966
0.0024110081353710473
0.002410505435433743
0.0024101047702451343
0.0024097871159533134
0.0024095362951379326
0.0024093404108713043
0.002409188109910078
0.002409070711156828
0.002408981127469245
0.002408913658051131
0.002408863324891245
0.0024088263980042426
0.002408799717306783
0.0024087808728276627
0.0024087678859637494
0.002408759243432685
0.0024087537445138824
0.0024087504662107626
0.002408748732340179
0.002408748016718837
0.0024087479489913115
0.0024087482592107566
0.0024087487613785124
0.0024087493339265
0.002408749900261323
0.0024087504190526913
0.002408750883909192
0.002408751199969591
0.00240875147286504
0.0024087516316986346
0.0024087517611246895
0.002408751833950047
0.0024087518873394777
0.002408751917030618
0.002408751936407762
0.002408751947055801
0.002408751953234063
0.0024087519565201064
