K,n,δ,A,up
0.071,7.1,350.0,20.0,2.2
0.071,7.1,350.0,20.0,2.3
0.071,7.1,350.0,20.0,2.4
0.071,7.1,350.0,20.0,2.5
0.071,7.1,350.0,20.0,2.6
0.071,7.2,265.0,20.0,1.0
0.071,7.2,270.0,20.0,1.0
0.071,7.2,270.0,20.0,1.1
0.071,7.2,275.0,20.0,1.0
0.071,7.2,275.0,20.0,1.1
0.071,7.2,280.0,20.0,1.0
0.071,7.2,280.0,20.0,1.1
0.071,7.2,280.0,20.0,1.2
0.071,7.2,285.0,20.0,1.0
0.071,7.2,285.0,20.0,1.1
0.071,7.2,285.0,20.0,1.2
0.071,7.2,285.0,20.0,1.3
0.071,7.2,290.0,20.0,1.0
0.071,7.2,290.0,20.0,1.1
0.071,7.2,290.0,20.0,1.2
0.071,7.2,290.0,20.0,1.3
0.071,7.2,295.0,20.0,1.0
0.071,7.2,295.0,20.0,1.1
0.071,7.2,295.0,20.0,1.2
0.071,7.2,295.0,20.0,1.3
0.071,7.2,295.0,20.0,1.4
0.071,7.2,300.0,20.0,1.0
0.071,7.2,300.0,20.0,1.1
0.071,7.2,300.0,20.0,1.2
0.071,7.2,300.0,20.0,1.3
0.071,7.2,300.0,20.0,1.4
0.071,7.2,300.0,20.0,1.5
0.071,7.2,305.0,20.0,1.0
0.071,7.2,305.0,20.0,1.1
0.071,7.2,305.0,20.0,1.2
0.071,7.2,305.0,20.0,1.3
0.071,7.2,305.0,20.0,1.4
0.071,7.2,305.0,20.0,1.5
0.071,7.2,305.0,20.0,1.6
0.071,7.2,310.0,20.0,1.0
0.071,7.2,310.0,20.0,1.1
0.071,7.2,310.0,20.0,1.2
0.071,7.2,310.0,20.0,1.3
0.071,7.2,310.0,20.0,1.4
0.071,7.2,310.0,20.0,1.5
0.071,7.2,310.0,20.0,1.6
0.071,7.2,310.0,20.0,1.7
0.071,7.2,315.0,20.0,1.0
0.071,7.2,315.0,20.0,1.1
0.071,7.2,315.0,20.0,1.2
0.071,7.2,315.0,20.0,1.3
0.071,7.2,315.0,20.0,1.4
0.071,7.2,315.0,20.0,1.5
0.071,7.2,315.0,20.0,1.6
0.071,7.2,315.0,20.0,1.7
0.071,7.2,315.0,20.0,1.8
0.071,7.2,320.0,20.0,1.0
0.071,7.2,320.0,20.0,1.1
0.071,7.2,320.0,20.0,1.2
0.071,7.2,320.0,20.0,1.3
0.071,7.2,320.0,20.0,1.4
0.071,7.2,320.0,20.0,1.5
0.071,7.2,320.0,20.0,1.6
0.071,7.2,320.0,20.0,1.7
0.071,7.2,320.0,20.0,1.8
0.071,7.2,320.0,20.0,1.9
0.071,7.2,325.0,20.0,1.0
0.071,7.2,325.0,20.0,1.1
0.071,7.2,325.0,20.0,1.2
0.071,7.2,325.0,20.0,1.3
0.071,7.2,325.0,20.0,1.4
0.071,7.2,325.0,20.0,1.5
0.071,7.2,325.0,20.0,1.6
0.071,7.2,325.0,20.0,1.7
0.071,7.2,325.0,20.0,1.8
0.071,7.2,325.0,20.0,1.9
0.071,7.2,325.0,20.0,2.0
0.071,7.2,330.0,20.0,1.0
0.071,7.2,330.0,20.0,1.1
0.071,7.2,330.0,20.0,1.2
0.071,7.2,330.0,20.0,1.3
0.071,7.2,330.0,20.0,1.4
0.071,7.2,330.0,20.0,1.5
0.071,7.2,330.0,20.0,1.6
0.071,7.2,330.0,20.0,1.7
0.071,7.2,330.0,20.0,1.8
0.071,7.2,330.0,20.0,1.9
0.071,7.2,330.0,20.0,2.0
0.071,7.2,330.0,20.0,2.1
0.071,7.2,335.0,20.0,1.0
0.071,7.2,335.0,20.0,1.1
0.071,7.2,335.0,20.0,1.2
0.071,7.2,335.0,20.0,1.3
0.071,7.2,335.0,20.0,1.4
0.071,7.2,335.0,20.0,1.5
0.071,7.2,335.0,20.0,1.6
0.071,7.2,335.0,20.0,1.7
0.071,7.2,335.0,20.0,1.8
0.071,7.2,335.0,20.0,1.9
0.071,7.2,335.0,20.0,2.0
0.071,7.2,335.0,20.0,2.1
0.071,7.2,335.0,20.0,2.2
0.071,7.2,340.0,20.0,1.0
0.071,7.2,340.0,20.0,1.1
0.071,7.2,340.0,20.0,1.2
0.071,7.2,340.0,20.0,1.3
0.071,7.2,340.0,20.0,1.4
0.071,7.2,340.0,20.0,1.5
0.071,7.2,340.0,20.0,1.6
0.071,7.2,340.0,20.0,1.7
0.071,7.2,340.0,20.0,1.8
0.071,7.2,340.0,20.0,1.9
0.071,7.2,340.0,20.0,2.0
0.071,7.2,340.0,20.0,2.1
0.071,7.2,340.0,20.0,2.2
0.071,7.2,340.0,20.0,2.3
0.071,7.2,345.0,20.0,1.0
0.071,7.2,345.0,20.0,1.1
0.071,7.2,345.0,20.0,1.2
0.071,7.2,345.0,20.0,1.3
0.071,7.2,345.0,20.0,1.4
0.071,7.2,345.0,20.0,1.5
0.071,7.2,345.0,20.0,1.6
0.071,7.2,345.0,20.0,1.7
0.071,7.2,345.0,20.0,1.8
0.071,7.2,345.0,20.0,1.9
0.071,7.2,345.0,20.0,2.0
0.071,7.2,345.0,20.0,2.1
0.071,7.2,345.0,20.0,2.2
0.071,7.2,345.0,20.0,2.3
0.071,7.2,345.0,20.0,2.4
0.071,7.2,350.0,20.0,1.0
0.071,7.2,350.0,20.0,1.1
0.071,7.2,350.0,20.0,1.2
0.071,7.2,350.0,20.0,1.3
0.071,7.2,350.0,20.0,1.4
0.071,7.2,350.0,20.0,1.5
0.071,7.2,350.0,20.0,1.6
0.071,7.2,350.0,20.0,1.7
0.071,7.2,350.0,20.0,1.8
0.071,7.2,350.0,20.0,1.9
0.071,7.2,350.0,20.0,2.0
0.071,7.2,350.0,20.0,2.1
0.071,7.2,350.0,20.0,2.2
0.071,7.2,350.0,20.0,2.3
0.071,7.2,350.0,20.0,2.4
0.071,7.2,350.0,20.0,2.5
0.071,7.2,350.0,20.0,2.6
0.071,7.3,265.0,20.0,1.0
0.071,7.3,270.0,20.0,1.0
0.071,7.3,270.0,20.0,1.1
0.071,7.3,275.0,20.0,1.0
0.071,7.3,275.0,20.0,1.1
0.071,7.3,280.0,20.0,1.0
0.071,7.3,280.0,20.0,1.1
0.071,7.3,280.0,20.0,1.2
0.071,7.3,285.0,20.0,1.0
0.071,7.3,285.0,20.0,1.1
0.071,7.3,285.0,20.0,1.2
0.071,7.3,285.0,20.0,1.3
0.071,7.3,290.0,20.0,1.0
0.071,7.3,290.0,20.0,1.1
0.071,7.3,290.0,20.0,1.2
0.071,7.3,290.0,20.0,1.3
0.071,7.3,295.0,20.0,1.0
0.071,7.3,295.0,20.0,1.1
0.071,7.3,295.0,20.0,1.2
0.071,7.3,295.0,20.0,1.3
0.071,7.3,295.0,20.0,1.4
0.071,7.3,300.0,20.0,1.0
0.071,7.3,300.0,20.0,1.1
0.071,7.3,300.0,20.0,1.2
0.071,7.3,300.0,20.0,1.3
0.071,7.3,300.0,20.0,1.4
0.071,7.3,300.0,20.0,1.5
0.071,7.3,305.0,20.0,1.0
0.071,7.3,305.0,20.0,1.1
0.071,7.3,305.0,20.0,1.2
0.071,7.3,305.0,20.0,1.3
0.071,7.3,305.0,20.0,1.4
0.071,7.3,305.0,20.0,1.5
0.071,7.3,305.0,20.0,1.6
0.071,7.3,310.0,20.0,1.0
0.071,7.3,310.0,20.0,1.1
0.071,7.3,310.0,20.0,1.2
0.071,7.3,310.0,20.0,1.3
0.071,7.3,310.0,20.0,1.4
0.071,7.3,310.0,20.0,1.5
0.071,7.3,310.0,20.0,1.6
0.071,7.3,310.0,20.0,1.7
0.071,7.3,315.0,20.0,1.0
0.071,7.3,315.0,20.0,1.1
0.071,7.3,315.0,20.0,1.2
0.071,7.3,315.0,20.0,1.3
0.071,7.3,315.0,20.0,1.4
0.071,7.3,315.0,20.0,1.5
0.071,7.3,315.0,20.0,1.6
0.071,7.3,315.0,20.0,1.7
0.071,7.3,315.0,20.0,1.8
0.071,7.3,320.0,20.0,1.0
0.071,7.3,320.0,20.0,1.1
0.071,7.3,320.0,20.0,1.2
0.071,7.3,320.0,20.0,1.3
0.071,7.3,320.0,20.0,1.4
0.071,7.3,320.0,20.0,1.5
0.071,7.3,320.0,20.0,1.6
0.071,7.3,320.0,20.0,1.7
0.071,7.3,320.0,20.0,1.8
0.071,7.3,320.0,20.0,1.9
0.071,7.3,325.0,20.0,1.0
0.071,7.3,325.0,20.0,1.1
0.071,7.3,325.0,20.0,1.2
0.071,7.3,325.0,20.0,1.3
0.071,7.3,325.0,20.0,1.4
0.071,7.3,325.0,20.0,1.5
0.071,7.3,325.0,20.0,1.6
0.071,7.3,325.0,20.0,1.7
0.071,7.3,325.0,20.0,1.8
0.071,7.3,325.0,20.0,1.9
0.071,7.3,325.0,20.0,2.0
0.071,7.3,330.0,20.0,1.0
0.071,7.3,330.0,20.0,1.1
0.071,7.3,330.0,20.0,1.2
0.071,7.3,330.0,20.0,1.3
0.071,7.3,330.0,20.0,1.4
0.071,7.3,330.0,20.0,1.5
0.071,7.3,330.0,20.0,1.6
0.071,7.3,330.0,20.0,1.7
0.071,7.3,330.0,20.0,1.8
0.071,7.3,330.0,20.0,1.9
0.071,7.3,330.0,20.0,2.0
0.071,7.3,330.0,20.0,2.1
0.071,7.3,335.0,20.0,1.0
0.071,7.3,335.0,20.0,1.1
0.071,7.3,335.0,20.0,1.2
0.071,7.3,335.0,20.0,1.3
0.071,7.3,335.0,20.0,1.4
0.071,7.3,335.0,20.0,1.5
0.071,7.3,335.0,20.0,1.6
0.071,7.3,335.0,20.0,1.7
0.071,7.3,335.0,20.0,1.8
0.071,7.3,335.0,20.0,1.9
0.071,7.3,335.0,20.0,2.0
0.071,7.3,335.0,20.0,2.1
0.071,7.3,335.0,20.0,2.2
0.071,7.3,340.0,20.0,1.0
0.071,7.3,340.0,20.0,1.1
0.071,7.3,340.0,20.0,1.2
0.071,7.3,340.0,20.0,1.3
0.071,7.3,340.0,20.0,1.4
0.071,7.3,340.0,20.0,1.5
0.071,7.3,340.0,20.0,1.6
0.071,7.3,340.0,20.0,1.7
0.071,7.3,340.0,20.0,1.8
0.071,7.3,340.0,20.0,1.9
0.071,7.3,340.0,20.0,2.0
0.071,7.3,340.0,20.0,2.1
0.071,7.3,340.0,20.0,2.2
0.071,7.3,340.0,20.0,2.3
0.071,7.3,345.0,20.0,1.0
0.071,7.3,345.0,20.0,1.1
0.071,7.3,345.0,20.0,1.2
0.071,7.3,345.0,20.0,1.3
0.071,7.3,345.0,20.0,1.4
0.071,7.3,345.0,20.0,1.5
0.071,7.3,345.0,20.0,1.6
0.071,7.3,345.0,20.0,1.7
0.071,7.3,345.0,20.0,1.8
0.071,7.3,345.0,20.0,1.9
0.071,7.3,345.0,20.0,2.0
0.071,7.3,345.0,20.0,2.1
0.071,7.3,345.0,20.0,2.2
0.071,7.3,345.0,20.0,2.3
0.071,7.3,345.0,20.0,2.4
0.071,7.3,350.0,20.0,1.0
0.071,7.3,350.0,20.0,1.1
0.071,7.3,350.0,20.0,1.2
0.071,7.3,350.0,20.0,1.3
0.071,7.3,350.0,20.0,1.4
0.071,7.3,350.0,20.0,1.5
0.071,7.3,350.0,20.0,1.6
0.071,7.3,350.0,20.0,1.7
0.071,7.3,350.0,20.0,1.8
0.071,7.3,350.0,20.0,1.9
0.071,7.3,350.0,20.0,2.0
0.071,7.3,350.0,20.0,2.1
0.071,7.3,350.0,20.0,2.2
0.071,7.3,350.0,20.0,2.3
0.071,7.3,350.0,20.0,2.4
0.071,7.3,350.0,20.0,2.5
0.071,7.3,350.0,20.0,2.6
0.071,7.4,265.0,20.0,1.0
0.071,7.4,270.0,20.0,1.0
0.071,7.4,275.0,20.0,1.0
0.071,7.4,275.0,20.0,1.1
0.071,7.4,280.0,20.0,1.0
0.071,7.4,280.0,20.0,1.1
0.071,7.4,280.0,20.0,1.2
0.071,7.4,285.0,20.0,1.0
0.071,7.4,285.0,20.0,1.1
0.071,7.4,285.0,20.0,1.2
0.071,7.4,290.0,20.0,1.0
0.071,7.4,290.0,20.0,1.1
0.071,7.4,290.0,20.0,1.2
0.071,7.4,290.0,20.0,1.3
0.071,7.4,295.0,20.0,1.0
0.071,7.4,295.0,20.0,1.1
0.071,7.4,295.0,20.0,1.2
0.071,7.4,295.0,20.0,1.3
0.071,7.4,295.0,20.0,1.4
0.071,7.4,300.0,20.0,1.0
0.071,7.4,300.0,20.0,1.1
0.071,7.4,300.0,20.0,1.2
0.071,7.4,300.0,20.0,1.3
0.071,7.4,300.0,20.0,1.4
0.071,7.4,300.0,20.0,1.5
0.071,7.4,305.0,20.0,1.0
0.071,7.4,305.0,20.0,1.1
0.071,7.4,305.0,20.0,1.2
0.071,7.4,305.0,20.0,1.3
0.071,7.4,305.0,20.0,1.4
0.071,7.4,305.0,20.0,1.5
0.071,7.4,305.0,20.0,1.6
0.071,7.4,310.0,20.0,1.0
0.071,7.4,310.0,20.0,1.1
0.071,7.4,310.0,20.0,1.2
0.071,7.4,310.0,20.0,1.3
0.071,7.4,310.0,20.0,1.4
0.071,7.4,310.0,20.0,1.5
0.071,7.4,310.0,20.0,1.6
0.071,7.4,310.0,20.0,1.7
0.071,7.4,315.0,20.0,1.0
0.071,7.4,315.0,20.0,1.1
0.071,7.4,315.0,20.0,1.2
0.071,7.4,315.0,20.0,1.3
0.071,7.4,315.0,20.0,1.4
0.071,7.4,315.0,20.0,1.5
0.071,7.4,315.0,20.0,1.6
0.071,7.4,315.0,20.0,1.7
0.071,7.4,320.0,20.0,1.0
0.071,7.4,320.0,20.0,1.1
0.071,7.4,320.0,20.0,1.2
0.071,7.4,320.0,20.0,1.3
0.071,7.4,320.0,20.0,1.4
0.071,7.4,320.0,20.0,1.5
0.071,7.4,320.0,20.0,1.6
0.071,7.4,320.0,20.0,1.7
0.071,7.4,320.0,20.0,1.8
0.071,7.4,325.0,20.0,1.0
0.071,7.4,325.0,20.0,1.1
0.071,7.4,325.0,20.0,1.2
0.071,7.4,325.0,20.0,1.3
0.071,7.4,325.0,20.0,1.4
0.071,7.4,325.0,20.0,1.5
0.071,7.4,325.0,20.0,1.6
0.071,7.4,325.0,20.0,1.7
0.071,7.4,325.0,20.0,1.8
0.071,7.4,325.0,20.0,1.9
0.071,7.4,330.0,20.0,1.0
0.071,7.4,330.0,20.0,1.1
0.071,7.4,330.0,20.0,1.2
0.071,7.4,330.0,20.0,1.3
0.071,7.4,330.0,20.0,1.4
0.071,7.4,330.0,20.0,1.5
0.071,7.4,330.0,20.0,1.6
0.071,7.4,330.0,20.0,1.7
0.071,7.4,330.0,20.0,1.8
0.071,7.4,330.0,20.0,1.9
0.071,7.4,330.0,20.0,2.0
0.071,7.4,330.0,20.0,2.1
0.071,7.4,335.0,20.0,1.0
0.071,7.4,335.0,20.0,1.1
0.071,7.4,335.0,20.0,1.2
0.071,7.4,335.0,20.0,1.3
0.071,7.4,335.0,20.0,1.4
0.071,7.4,335.0,20.0,1.5
0.071,7.4,335.0,20.0,1.6
0.071,7.4,335.0,20.0,1.7
0.071,7.4,335.0,20.0,1.8
0.071,7.4,335.0,20.0,1.9
0.071,7.4,335.0,20.0,2.0
0.071,7.4,335.0,20.0,2.1
0.071,7.4,335.0,20.0,2.2
0.071,7.4,340.0,20.0,1.0
0.071,7.4,340.0,20.0,1.1
0.071,7.4,340.0,20.0,1.2
0.071,7.4,340.0,20.0,1.3
0.071,7.4,340.0,20.0,1.4
0.071,7.4,340.0,20.0,1.5
0.071,7.4,340.0,20.0,1.6
0.071,7.4,340.0,20.0,1.7
0.071,7.4,340.0,20.0,1.8
0.071,7.4,340.0,20.0,1.9
0.071,7.4,340.0,20.0,2.0
0.071,7.4,340.0,20.0,2.1
0.071,7.4,340.0,20.0,2.2
0.071,7.4,340.0,20.0,2.3
0.071,7.4,345.0,20.0,1.0
0.071,7.4,345.0,20.0,1.1
0.071,7.4,345.0,20.0,1.2
0.071,7.4,345.0,20.0,1.3
0.071,7.4,345.0,20.0,1.4
0.071,7.4,345.0,20.0,1.5
0.071,7.4,345.0,20.0,1.6
0.071,7.4,345.0,20.0,1.7
0.071,7.4,345.0,20.0,1.8
0.071,7.4,345.0,20.0,1.9
0.071,7.4,345.0,20.0,2.0
0.071,7.4,345.0,20.0,2.1
0.071,7.4,345.0,20.0,2.2
0.071,7.4,345.0,20.0,2.3
0.071,7.4,345.0,20.0,2.4
0.071,7.4,350.0,20.0,1.0
0.071,7.4,350.0,20.0,1.1
0.071,7.4,350.0,20.0,1.2
0.071,7.4,350.0,20.0,1.3
0.071,7.4,350.0,20.0,1.4
0.071,7.4,350.0,20.0,1.5
0.071,7.4,350.0,20.0,1.6
0.071,7.4,350.0,20.0,1.7
0.071,7.4,350.0,20.0,1.8
0.071,7.4,350.0,20.0,1.9
0.071,7.4,350.0,20.0,2.0
0.071,7.4,350.0,20.0,2.1
0.071,7.4,350.0,20.0,2.2
0.071,7.4,350.0,20.0,2.3
0.071,7.4,350.0,20.0,2.4
0.071,7.4,350.0,20.0,2.5
0.071,7.5,265.0,20.0,1.0
0.071,7.5,270.0,20.0,1.0
0.071,7.5,275.0,20.0,1.0
0.071,7.5,275.0,20.0,1.1
0.071,7.5,280.0,20.0,1.0
0.071,7.5,280.0,20.0,1.1
0.071,7.5,280.0,20.0,1.2
0.071,7.5,285.0,20.0,1.0
0.071,7.5,285.0,20.0,1.1
0.071,7.5,285.0,20.0,1.2
0.071,7.5,290.0,20.0,1.0
0.071,7.5,290.0,20.0,1.1
0.071,7.5,290.0,20.0,1.2
0.071,7.5,290.0,20.0,1.3
0.071,7.5,295.0,20.0,1.0
0.071,7.5,295.0,20.0,1.1
0.071,7.5,295.0,20.0,1.2
0.071,7.5,295.0,20.0,1.3
0.071,7.5,295.0,20.0,1.4
0.071,7.5,300.0,20.0,1.0
0.071,7.5,300.0,20.0,1.1
0.071,7.5,300.0,20.0,1.2
0.071,7.5,300.0,20.0,1.3
0.071,7.5,300.0,20.0,1.4
0.071,7.5,300.0,20.0,1.5
0.071,7.5,305.0,20.0,1.0
0.071,7.5,305.0,20.0,1.1
0.071,7.5,305.0,20.0,1.2
0.071,7.5,305.0,20.0,1.3
0.071,7.5,305.0,20.0,1.4
0.071,7.5,305.0,20.0,1.5
0.071,7.5,305.0,20.0,1.6
0.071,7.5,310.0,20.0,1.0
0.071,7.5,310.0,20.0,1.1
0.071,7.5,310.0,20.0,1.2
0.071,7.5,310.0,20.0,1.3
0.071,7.5,310.0,20.0,1.4
0.071,7.5,310.0,20.0,1.5
0.071,7.5,310.0,20.0,1.6
0.071,7.5,315.0,20.0,1.0
0.071,7.5,315.0,20.0,1.1
0.071,7.5,315.0,20.0,1.2
0.071,7.5,315.0,20.0,1.3
0.071,7.5,315.0,20.0,1.4
0.071,7.5,315.0,20.0,1.5
0.071,7.5,315.0,20.0,1.6
0.071,7.5,315.0,20.0,1.7
0.071,7.5,320.0,20.0,1.0
0.071,7.5,320.0,20.0,1.1
0.071,7.5,320.0,20.0,1.2
0.071,7.5,320.0,20.0,1.3
0.071,7.5,320.0,20.0,1.4
0.071,7.5,320.0,20.0,1.5
0.071,7.5,320.0,20.0,1.6
0.071,7.5,320.0,20.0,1.7
0.071,7.5,320.0,20.0,1.8
0.071,7.5,325.0,20.0,1.0
0.071,7.5,325.0,20.0,1.1
0.071,7.5,325.0,20.0,1.2
0.071,7.5,325.0,20.0,1.3
0.071,7.5,325.0,20.0,1.4
0.071,7.5,325.0,20.0,1.5
0.071,7.5,325.0,20.0,1.6
0.071,7.5,325.0,20.0,1.7
0.071,7.5,325.0,20.0,1.8
0.071,7.5,325.0,20.0,1.9
0.071,7.5,330.0,20.0,1.0
0.071,7.5,330.0,20.0,1.1
0.071,7.5,330.0,20.0,1.2
0.071,7.5,330.0,20.0,1.3
0.071,7.5,330.0,20.0,1.4
0.071,7.5,330.0,20.0,1.5
0.071,7.5,330.0,20.0,1.6
0.071,7.5,330.0,20.0,1.7
0.071,7.5,330.0,20.0,1.8
0.071,7.5,330.0,20.0,1.9
0.071,7.5,330.0,20.0,2.0
0.071,7.5,335.0,20.0,1.0
0.071,7.5,335.0,20.0,1.1
0.071,7.5,335.0,20.0,1.2
0.071,7.5,335.0,20.0,1.3
0.071,7.5,335.0,20.0,1.4
0.071,7.5,335.0,20.0,1.5
0.071,7.5,335.0,20.0,1.6
0.071,7.5,335.0,20.0,1.7
0.071,7.5,335.0,20.0,1.8
0.071,7.5,335.0,20.0,1.9
0.071,7.5,335.0,20.0,2.0
0.071,7.5,335.0,20.0,2.1
0.071,7.5,335.0,20.0,2.2
0.071,7.5,340.0,20.0,1.0
0.071,7.5,340.0,20.0,1.1
0.071,7.5,340.0,20.0,1.2
0.071,7.5,340.0,20.0,1.3
0.071,7.5,340.0,20.0,1.4
0.071,7.5,340.0,20.0,1.5
0.071,7.5,340.0,20.0,1.6
0.071,7.5,340.0,20.0,1.7
0.071,7.5,340.0,20.0,1.8
0.071,7.5,340.0,20.0,1.9
0.071,7.5,340.0,20.0,2.0
0.071,7.5,340.0,20.0,2.1
0.071,7.5,340.0,20.0,2.2
0.071,7.5,340.0,20.0,2.3
0.071,7.5,345.0,20.0,1.0
0.071,7.5,345.0,20.0,1.1
0.071,7.5,345.0,20.0,1.2
0.071,7.5,345.0,20.0,1.3
0.071,7.5,345.0,20.0,1.4
0.071,7.5,345.0,20.0,1.5
0.071,7.5,345.0,20.0,1.6
0.071,7.5,345.0,20.0,1.7
0.071,7.5,345.0,20.0,1.8
0.071,7.5,345.0,20.0,1.9
0.071,7.5,345.0,20.0,2.0
0.071,7.5,345.0,20.0,2.1
0.071,7.5,345.0,20.0,2.2
0.071,7.5,345.0,20.0,2.3
0.071,7.5,345.0,20.0,2.4
0.071,7.5,350.0,20.0,1.0
0.071,7.5,350.0,20.0,1.1
0.071,7.5,350.0,20.0,1.2
0.071,7.5,350.0,20.0,1.3
0.071,7.5,350.0,20.0,1.4
0.071,7.5,350.0,20.0,1.5
0.071,7.5,350.0,20.0,1.6
0.071,7.5,350.0,20.0,1.7
0.071,7.5,350.0,20.0,1.8
0.071,7.5,350.0,20.0,1.9
0.071,7.5,350.0,20.0,2.0
0.071,7.5,350.0,20.0,2.1
0.071,7.5,350.0,20.0,2.2
0.071,7.5,350.0,20.0,2.3
0.071,7.5,350.0,20.0,2.4
0.071,7.5,350.0,20.0,2.5
0.071,7.6,265.0,20.0,1.0
0.071,7.6,270.0,20.0,1.0
0.071,7.6,275.0,20.0,1.0
0.071,7.6,275.0,20.0,1.1
0.071,7.6,280.0,20.0,1.0
0.071,7.6,280.0,20.0,1.1
0.071,7.6,280.0,20.0,1.2
0.071,7.6,285.0,20.0,1.0
0.071,7.6,285.0,20.0,1.1
0.071,7.6,285.0,20.0,1.2
0.071,7.6,290.0,20.0,1.0
0.071,7.6,290.0,20.0,1.1
0.071,7.6,290.0,20.0,1.2
0.071,7.6,290.0,20.0,1.3
0.071,7.6,295.0,20.0,1.0
0.071,7.6,295.0,20.0,1.1
0.071,7.6,295.0,20.0,1.2
0.071,7.6,295.0,20.0,1.3
0.071,7.6,295.0,20.0,1.4
0.071,7.6,300.0,20.0,1.0
0.071,7.6,300.0,20.0,1.1
0.071,7.6,300.0,20.0,1.2
0.071,7.6,300.0,20.0,1.3
0.071,7.6,300.0,20.0,1.4
0.071,7.6,300.0,20.0,1.5
0.071,7.6,305.0,20.0,1.0
0.071,7.6,305.0,20.0,1.1
0.071,7.6,305.0,20.0,1.2
0.071,7.6,305.0,20.0,1.3
0.071,7.6,305.0,20.0,1.4
0.071,7.6,305.0,20.0,1.5
0.071,7.6,310.0,20.0,1.0
0.071,7.6,310.0,20.0,1.1
0.071,7.6,310.0,20.0,1.2
0.071,7.6,310.0,20.0,1.3
0.071,7.6,310.0,20.0,1.4
0.071,7.6,310.0,20.0,1.5
0.071,7.6,310.0,20.0,1.6
0.071,7.6,315.0,20.0,1.0
0.071,7.6,315.0,20.0,1.1
0.071,7.6,315.0,20.0,1.2
0.071,7.6,315.0,20.0,1.3
0.071,7.6,315.0,20.0,1.4
0.071,7.6,315.0,20.0,1.5
0.071,7.6,315.0,20.0,1.6
0.071,7.6,315.0,20.0,1.7
0.071,7.6,320.0,20.0,1.0
0.071,7.6,320.0,20.0,1.1
0.071,7.6,320.0,20.0,1.2
0.071,7.6,320.0,20.0,1.3
0.071,7.6,320.0,20.0,1.4
0.071,7.6,320.0,20.0,1.5
0.071,7.6,320.0,20.0,1.6
0.071,7.6,320.0,20.0,1.7
0.071,7.6,320.0,20.0,1.8
0.071,7.6,325.0,20.0,1.0
0.071,7.6,325.0,20.0,1.1
0.071,7.6,325.0,20.0,1.2
0.071,7.6,325.0,20.0,1.3
0.071,7.6,325.0,20.0,1.4
0.071,7.6,325.0,20.0,1.5
0.071,7.6,325.0,20.0,1.6
0.071,7.6,325.0,20.0,1.7
0.071,7.6,325.0,20.0,1.8
0.071,7.6,325.0,20.0,1.9
0.071,7.6,330.0,20.0,1.0
0.071,7.6,330.0,20.0,1.1
0.071,7.6,330.0,20.0,1.2
0.071,7.6,330.0,20.0,1.3
0.071,7.6,330.0,20.0,1.4
0.071,7.6,330.0,20.0,1.5
0.071,7.6,330.0,20.0,1.6
0.071,7.6,330.0,20.0,1.7
0.071,7.6,330.0,20.0,1.8
0.071,7.6,330.0,20.0,1.9
0.071,7.6,330.0,20.0,2.0
0.071,7.6,335.0,20.0,1.0
0.071,7.6,335.0,20.0,1.1
0.071,7.6,335.0,20.0,1.2
0.071,7.6,335.0,20.0,1.3
0.071,7.6,335.0,20.0,1.4
0.071,7.6,335.0,20.0,1.5
0.071,7.6,335.0,20.0,1.6
0.071,7.6,335.0,20.0,1.7
0.071,7.6,335.0,20.0,1.8
0.071,7.6,335.0,20.0,1.9
0.071,7.6,335.0,20.0,2.0
0.071,7.6,335.0,20.0,2.1
0.071,7.6,340.0,20.0,1.0
0.071,7.6,340.0,20.0,1.1
0.071,7.6,340.0,20.0,1.2
0.071,7.6,340.0,20.0,1.3
0.071,7.6,340.0,20.0,1.4
0.071,7.6,340.0,20.0,1.5
0.071,7.6,340.0,20.0,1.6
0.071,7.6,340.0,20.0,1.7
0.071,7.6,340.0,20.0,1.8
0.071,7.6,340.0,20.0,1.9
0.071,7.6,340.0,20.0,2.0
0.071,7.6,340.0,20.0,2.1
0.071,7.6,340.0,20.0,2.2
0.071,7.6,340.0,20.0,2.3
0.071,7.6,345.0,20.0,1.0
0.071,7.6,345.0,20.0,1.1
0.071,7.6,345.0,20.0,1.2
0.071,7.6,345.0,20.0,1.3
0.071,7.6,345.0,20.0,1.4
0.071,7.6,345.0,20.0,1.5
0.071,7.6,345.0,20.0,1.6
0.071,7.6,345.0,20.0,1.7
0.071,7.6,345.0,20.0,1.8
0.071,7.6,345.0,20.0,1.9
0.071,7.6,345.0,20.0,2.0
0.071,7.6,345.0,20.0,2.1
0.071,7.6,345.0,20.0,2.2
0.071,7.6,345.0,20.0,2.3
0.071,7.6,345.0,20.0,2.4
0.071,7.6,350.0,20.0,1.0
0.071,7.6,350.0,20.0,1.1
0.071,7.6,350.0,20.0,1.2
0.071,7.6,350.0,20.0,1.3
0.071,7.6,350.0,20.0,1.4
0.071,7.6,350.0,20.0,1.5
0.071,7.6,350.0,20.0,1.6
0.071,7.6,350.0,20.0,1.7
0.071,7.6,350.0,20.0,1.8
0.071,7.6,350.0,20.0,1.9
0.071,7.6,350.0,20.0,2.0
0.071,7.6,350.0,20.0,2.1
0.071,7.6,350.0,20.0,2.2
0.071,7.6,350.0,20.0,2.3
0.071,7.6,350.0,20.0,2.4
0.071,7.6,350.0,20.0,2.5
0.071,7.7,265.0,20.0,1.0
0.071,7.7,270.0,20.0,1.0
0.071,7.7,275.0,20.0,1.0
