K,n,δ,A,up
0.051,7.0,345.0,20.0,1.4
0.051,7.0,345.0,20.0,1.5
0.051,7.0,345.0,20.0,1.6
0.051,7.0,345.0,20.0,1.7
0.051,7.0,345.0,20.0,1.8
0.051,7.0,350.0,20.0,1.0
0.051,7.0,350.0,20.0,1.1
0.051,7.0,350.0,20.0,1.2
0.051,7.0,350.0,20.0,1.3
0.051,7.0,350.0,20.0,1.4
0.051,7.0,350.0,20.0,1.5
0.051,7.0,350.0,20.0,1.6
0.051,7.0,350.0,20.0,1.7
0.051,7.0,350.0,20.0,1.8
0.051,7.0,350.0,20.0,1.9
0.071,6.1,260.0,20.0,1.0
0.071,6.1,265.0,20.0,1.0
0.071,6.1,270.0,20.0,1.0
0.071,6.1,270.0,20.0,1.1
0.071,6.1,275.0,20.0,1.0
0.071,6.1,275.0,20.0,1.1
0.071,6.1,275.0,20.0,1.2
0.071,6.1,280.0,20.0,1.0
0.071,6.1,280.0,20.0,1.1
0.071,6.1,280.0,20.0,1.2
0.071,6.1,280.0,20.0,1.3
0.071,6.1,285.0,20.0,1.0
0.071,6.1,285.0,20.0,1.1
0.071,6.1,285.0,20.0,1.2
0.071,6.1,285.0,20.0,1.3
0.071,6.1,290.0,20.0,1.0
0.071,6.1,290.0,20.0,1.1
0.071,6.1,290.0,20.0,1.2
0.071,6.1,290.0,20.0,1.3
0.071,6.1,290.0,20.0,1.4
0.071,6.1,295.0,20.0,1.0
0.071,6.1,295.0,20.0,1.1
0.071,6.1,295.0,20.0,1.2
0.071,6.1,295.0,20.0,1.3
0.071,6.1,295.0,20.0,1.4
0.071,6.1,295.0,20.0,1.5
0.071,6.1,300.0,20.0,1.0
0.071,6.1,300.0,20.0,1.1
0.071,6.1,300.0,20.0,1.2
0.071,6.1,300.0,20.0,1.3
0.071,6.1,300.0,20.0,1.4
0.071,6.1,300.0,20.0,1.5
0.071,6.1,300.0,20.0,1.6
0.071,6.1,305.0,20.0,1.0
0.071,6.1,305.0,20.0,1.1
0.071,6.1,305.0,20.0,1.2
0.071,6.1,305.0,20.0,1.3
0.071,6.1,305.0,20.0,1.4
0.071,6.1,305.0,20.0,1.5
0.071,6.1,305.0,20.0,1.6
0.071,6.1,305.0,20.0,1.7
0.071,6.1,310.0,20.0,1.0
0.071,6.1,310.0,20.0,1.1
0.071,6.1,310.0,20.0,1.2
0.071,6.1,310.0,20.0,1.3
0.071,6.1,310.0,20.0,1.4
0.071,6.1,310.0,20.0,1.5
0.071,6.1,310.0,20.0,1.6
0.071,6.1,310.0,20.0,1.7
0.071,6.1,310.0,20.0,1.8
0.071,6.1,315.0,20.0,1.0
0.071,6.1,315.0,20.0,1.1
0.071,6.1,315.0,20.0,1.2
0.071,6.1,315.0,20.0,1.3
0.071,6.1,315.0,20.0,1.4
0.071,6.1,315.0,20.0,1.5
0.071,6.1,315.0,20.0,1.6
0.071,6.1,315.0,20.0,1.7
0.071,6.1,315.0,20.0,1.8
0.071,6.1,315.0,20.0,1.9
0.071,6.1,320.0,20.0,1.0
0.071,6.1,320.0,20.0,1.1
0.071,6.1,320.0,20.0,1.2
0.071,6.1,320.0,20.0,1.3
0.071,6.1,320.0,20.0,1.4
0.071,6.1,320.0,20.0,1.5
0.071,6.1,320.0,20.0,1.6
0.071,6.1,320.0,20.0,1.7
0.071,6.1,320.0,20.0,1.8
0.071,6.1,320.0,20.0,1.9
0.071,6.1,320.0,20.0,2.0
0.071,6.1,325.0,20.0,1.0
0.071,6.1,325.0,20.0,1.1
0.071,6.1,325.0,20.0,1.2
0.071,6.1,325.0,20.0,1.3
0.071,6.1,325.0,20.0,1.4
0.071,6.1,325.0,20.0,1.5
0.071,6.1,325.0,20.0,1.6
0.071,6.1,325.0,20.0,1.7
0.071,6.1,325.0,20.0,1.8
0.071,6.1,325.0,20.0,1.9
0.071,6.1,325.0,20.0,2.0
0.071,6.1,325.0,20.0,2.1
0.071,6.1,330.0,20.0,1.0
0.071,6.1,330.0,20.0,1.1
0.071,6.1,330.0,20.0,1.2
0.071,6.1,330.0,20.0,1.3
0.071,6.1,330.0,20.0,1.4
0.071,6.1,330.0,20.0,1.5
0.071,6.1,330.0,20.0,1.6
0.071,6.1,330.0,20.0,1.7
0.071,6.1,330.0,20.0,1.8
0.071,6.1,330.0,20.0,1.9
0.071,6.1,330.0,20.0,2.0
0.071,6.1,330.0,20.0,2.1
0.071,6.1,330.0,20.0,2.2
0.071,6.1,330.0,20.0,2.3
0.071,6.1,335.0,20.0,1.0
0.071,6.1,335.0,20.0,1.1
0.071,6.1,335.0,20.0,1.2
0.071,6.1,335.0,20.0,1.3
0.071,6.1,335.0,20.0,1.4
0.071,6.1,335.0,20.0,1.5
0.071,6.1,335.0,20.0,1.6
0.071,6.1,335.0,20.0,1.7
0.071,6.1,335.0,20.0,1.8
0.071,6.1,335.0,20.0,1.9
0.071,6.1,335.0,20.0,2.0
0.071,6.1,335.0,20.0,2.1
0.071,6.1,335.0,20.0,2.2
0.071,6.1,335.0,20.0,2.3
0.071,6.1,335.0,20.0,2.4
0.071,6.1,340.0,20.0,1.0
0.071,6.1,340.0,20.0,1.1
0.071,6.1,340.0,20.0,1.2
0.071,6.1,340.0,20.0,1.3
0.071,6.1,340.0,20.0,1.4
0.071,6.1,340.0,20.0,1.5
0.071,6.1,340.0,20.0,1.6
0.071,6.1,340.0,20.0,1.7
0.071,6.1,340.0,20.0,1.8
0.071,6.1,340.0,20.0,1.9
0.071,6.1,340.0,20.0,2.0
0.071,6.1,340.0,20.0,2.1
0.071,6.1,340.0,20.0,2.2
0.071,6.1,340.0,20.0,2.3
0.071,6.1,340.0,20.0,2.4
0.071,6.1,340.0,20.0,2.5
0.071,6.1,345.0,20.0,1.0
0.071,6.1,345.0,20.0,1.1
0.071,6.1,345.0,20.0,1.2
0.071,6.1,345.0,20.0,1.3
0.071,6.1,345.0,20.0,1.4
0.071,6.1,345.0,20.0,1.5
0.071,6.1,345.0,20.0,1.6
0.071,6.1,345.0,20.0,1.7
0.071,6.1,345.0,20.0,1.8
0.071,6.1,345.0,20.0,1.9
0.071,6.1,345.0,20.0,2.0
0.071,6.1,345.0,20.0,2.1
0.071,6.1,345.0,20.0,2.2
0.071,6.1,345.0,20.0,2.3
0.071,6.1,345.0,20.0,2.4
0.071,6.1,345.0,20.0,2.5
0.071,6.1,345.0,20.0,2.6
0.071,6.1,345.0,20.0,2.7
0.071,6.1,350.0,20.0,1.1
0.071,6.1,350.0,20.0,1.2
0.071,6.1,350.0,20.0,1.3
0.071,6.1,350.0,20.0,1.4
0.071,6.1,350.0,20.0,1.5
0.071,6.1,350.0,20.0,1.6
0.071,6.1,350.0,20.0,1.7
0.071,6.1,350.0,20.0,1.8
0.071,6.1,350.0,20.0,1.9
0.071,6.1,350.0,20.0,2.0
0.071,6.1,350.0,20.0,2.1
0.071,6.1,350.0,20.0,2.2
0.071,6.1,350.0,20.0,2.3
0.071,6.1,350.0,20.0,2.4
0.071,6.1,350.0,20.0,2.5
0.071,6.1,350.0,20.0,2.6
0.071,6.1,350.0,20.0,2.7
0.071,6.1,350.0,20.0,2.8
0.071,6.2,260.0,20.0,1.0
0.071,6.2,265.0,20.0,1.0
0.071,6.2,270.0,20.0,1.0
0.071,6.2,270.0,20.0,1.1
0.071,6.2,275.0,20.0,1.0
0.071,6.2,275.0,20.0,1.1
0.071,6.2,275.0,20.0,1.2
0.071,6.2,280.0,20.0,1.0
0.071,6.2,280.0,20.0,1.1
0.071,6.2,280.0,20.0,1.2
0.071,6.2,285.0,20.0,1.0
0.071,6.2,285.0,20.0,1.1
0.071,6.2,285.0,20.0,1.2
0.071,6.2,285.0,20.0,1.3
0.071,6.2,290.0,20.0,1.0
0.071,6.2,290.0,20.0,1.1
0.071,6.2,290.0,20.0,1.2
0.071,6.2,290.0,20.0,1.3
0.071,6.2,290.0,20.0,1.4
0.071,6.2,295.0,20.0,1.0
0.071,6.2,295.0,20.0,1.1
0.071,6.2,295.0,20.0,1.2
0.071,6.2,295.0,20.0,1.3
0.071,6.2,295.0,20.0,1.4
0.071,6.2,295.0,20.0,1.5
0.071,6.2,300.0,20.0,1.0
0.071,6.2,300.0,20.0,1.1
0.071,6.2,300.0,20.0,1.2
0.071,6.2,300.0,20.0,1.3
0.071,6.2,300.0,20.0,1.4
0.071,6.2,300.0,20.0,1.5
0.071,6.2,300.0,20.0,1.6
0.071,6.2,305.0,20.0,1.0
0.071,6.2,305.0,20.0,1.1
0.071,6.2,305.0,20.0,1.2
0.071,6.2,305.0,20.0,1.3
0.071,6.2,305.0,20.0,1.4
0.071,6.2,305.0,20.0,1.5
0.071,6.2,305.0,20.0,1.6
0.071,6.2,305.0,20.0,1.7
0.071,6.2,310.0,20.0,1.0
0.071,6.2,310.0,20.0,1.1
0.071,6.2,310.0,20.0,1.2
0.071,6.2,310.0,20.0,1.3
0.071,6.2,310.0,20.0,1.4
0.071,6.2,310.0,20.0,1.5
0.071,6.2,310.0,20.0,1.6
0.071,6.2,310.0,20.0,1.7
0.071,6.2,310.0,20.0,1.8
0.071,6.2,315.0,20.0,1.0
0.071,6.2,315.0,20.0,1.1
0.071,6.2,315.0,20.0,1.2
0.071,6.2,315.0,20.0,1.3
0.071,6.2,315.0,20.0,1.4
0.071,6.2,315.0,20.0,1.5
0.071,6.2,315.0,20.0,1.6
0.071,6.2,315.0,20.0,1.7
0.071,6.2,315.0,20.0,1.8
0.071,6.2,315.0,20.0,1.9
0.071,6.2,320.0,20.0,1.0
0.071,6.2,320.0,20.0,1.1
0.071,6.2,320.0,20.0,1.2
0.071,6.2,320.0,20.0,1.3
0.071,6.2,320.0,20.0,1.4
0.071,6.2,320.0,20.0,1.5
0.071,6.2,320.0,20.0,1.6
0.071,6.2,320.0,20.0,1.7
0.071,6.2,320.0,20.0,1.8
0.071,6.2,320.0,20.0,1.9
0.071,6.2,320.0,20.0,2.0
0.071,6.2,325.0,20.0,1.0
0.071,6.2,325.0,20.0,1.1
0.071,6.2,325.0,20.0,1.2
0.071,6.2,325.0,20.0,1.3
0.071,6.2,325.0,20.0,1.4
0.071,6.2,325.0,20.0,1.5
0.071,6.2,325.0,20.0,1.6
0.071,6.2,325.0,20.0,1.7
0.071,6.2,325.0,20.0,1.8
0.071,6.2,325.0,20.0,1.9
0.071,6.2,325.0,20.0,2.0
0.071,6.2,325.0,20.0,2.1
0.071,6.2,330.0,20.0,1.0
0.071,6.2,330.0,20.0,1.1
0.071,6.2,330.0,20.0,1.2
0.071,6.2,330.0,20.0,1.3
0.071,6.2,330.0,20.0,1.4
0.071,6.2,330.0,20.0,1.5
0.071,6.2,330.0,20.0,1.6
0.071,6.2,330.0,20.0,1.7
0.071,6.2,330.0,20.0,1.8
0.071,6.2,330.0,20.0,1.9
0.071,6.2,330.0,20.0,2.0
0.071,6.2,330.0,20.0,2.1
0.071,6.2,330.0,20.0,2.2
0.071,6.2,335.0,20.0,1.0
0.071,6.2,335.0,20.0,1.1
0.071,6.2,335.0,20.0,1.2
0.071,6.2,335.0,20.0,1.3
0.071,6.2,335.0,20.0,1.4
0.071,6.2,335.0,20.0,1.5
0.071,6.2,335.0,20.0,1.6
0.071,6.2,335.0,20.0,1.7
0.071,6.2,335.0,20.0,1.8
0.071,6.2,335.0,20.0,1.9
0.071,6.2,335.0,20.0,2.0
0.071,6.2,335.0,20.0,2.1
0.071,6.2,335.0,20.0,2.2
0.071,6.2,335.0,20.0,2.3
0.071,6.2,335.0,20.0,2.4
0.071,6.2,340.0,20.0,1.0
0.071,6.2,340.0,20.0,1.1
0.071,6.2,340.0,20.0,1.2
0.071,6.2,340.0,20.0,1.3
0.071,6.2,340.0,20.0,1.4
0.071,6.2,340.0,20.0,1.5
0.071,6.2,340.0,20.0,1.6
0.071,6.2,340.0,20.0,1.7
0.071,6.2,340.0,20.0,1.8
0.071,6.2,340.0,20.0,1.9
0.071,6.2,340.0,20.0,2.0
0.071,6.2,340.0,20.0,2.1
0.071,6.2,340.0,20.0,2.2
0.071,6.2,340.0,20.0,2.3
0.071,6.2,340.0,20.0,2.4
0.071,6.2,340.0,20.0,2.5
0.071,6.2,345.0,20.0,1.0
0.071,6.2,345.0,20.0,1.1
0.071,6.2,345.0,20.0,1.2
0.071,6.2,345.0,20.0,1.3
0.071,6.2,345.0,20.0,1.4
0.071,6.2,345.0,20.0,1.5
0.071,6.2,345.0,20.0,1.6
0.071,6.2,345.0,20.0,1.7
0.071,6.2,345.0,20.0,1.8
0.071,6.2,345.0,20.0,1.9
0.071,6.2,345.0,20.0,2.0
0.071,6.2,345.0,20.0,2.1
0.071,6.2,345.0,20.0,2.2
0.071,6.2,345.0,20.0,2.3
0.071,6.2,345.0,20.0,2.4
0.071,6.2,345.0,20.0,2.5
0.071,6.2,345.0,20.0,2.6
0.071,6.2,345.0,20.0,2.7
0.071,6.2,350.0,20.0,1.1
0.071,6.2,350.0,20.0,1.2
0.071,6.2,350.0,20.0,1.3
0.071,6.2,350.0,20.0,1.4
0.071,6.2,350.0,20.0,1.5
0.071,6.2,350.0,20.0,1.6
0.071,6.2,350.0,20.0,1.7
0.071,6.2,350.0,20.0,1.8
0.071,6.2,350.0,20.0,1.9
0.071,6.2,350.0,20.0,2.0
0.071,6.2,350.0,20.0,2.1
0.071,6.2,350.0,20.0,2.2
0.071,6.2,350.0,20.0,2.3
0.071,6.2,350.0,20.0,2.4
0.071,6.2,350.0,20.0,2.5
0.071,6.2,350.0,20.0,2.6
0.071,6.2,350.0,20.0,2.7
0.071,6.2,350.0,20.0,2.8
0.071,6.3,260.0,20.0,1.0
0.071,6.3,265.0,20.0,1.0
0.071,6.3,270.0,20.0,1.0
0.071,6.3,270.0,20.0,1.1
0.071,6.3,275.0,20.0,1.0
0.071,6.3,275.0,20.0,1.1
0.071,6.3,275.0,20.0,1.2
0.071,6.3,280.0,20.0,1.0
0.071,6.3,280.0,20.0,1.1
0.071,6.3,280.0,20.0,1.2
0.071,6.3,285.0,20.0,1.0
0.071,6.3,285.0,20.0,1.1
0.071,6.3,285.0,20.0,1.2
0.071,6.3,285.0,20.0,1.3
0.071,6.3,290.0,20.0,1.0
0.071,6.3,290.0,20.0,1.1
0.071,6.3,290.0,20.0,1.2
0.071,6.3,290.0,20.0,1.3
0.071,6.3,290.0,20.0,1.4
0.071,6.3,295.0,20.0,1.0
0.071,6.3,295.0,20.0,1.1
0.071,6.3,295.0,20.0,1.2
0.071,6.3,295.0,20.0,1.3
0.071,6.3,295.0,20.0,1.4
0.071,6.3,295.0,20.0,1.5
0.071,6.3,300.0,20.0,1.0
0.071,6.3,300.0,20.0,1.1
0.071,6.3,300.0,20.0,1.2
0.071,6.3,300.0,20.0,1.3
0.071,6.3,300.0,20.0,1.4
0.071,6.3,300.0,20.0,1.5
0.071,6.3,300.0,20.0,1.6
0.071,6.3,305.0,20.0,1.0
0.071,6.3,305.0,20.0,1.1
0.071,6.3,305.0,20.0,1.2
0.071,6.3,305.0,20.0,1.3
0.071,6.3,305.0,20.0,1.4
0.071,6.3,305.0,20.0,1.5
0.071,6.3,305.0,20.0,1.6
0.071,6.3,305.0,20.0,1.7
0.071,6.3,310.0,20.0,1.0
0.071,6.3,310.0,20.0,1.1
0.071,6.3,310.0,20.0,1.2
0.071,6.3,310.0,20.0,1.3
0.071,6.3,310.0,20.0,1.4
0.071,6.3,310.0,20.0,1.5
0.071,6.3,310.0,20.0,1.6
0.071,6.3,310.0,20.0,1.7
0.071,6.3,310.0,20.0,1.8
0.071,6.3,315.0,20.0,1.0
0.071,6.3,315.0,20.0,1.1
0.071,6.3,315.0,20.0,1.2
0.071,6.3,315.0,20.0,1.3
0.071,6.3,315.0,20.0,1.4
0.071,6.3,315.0,20.0,1.5
0.071,6.3,315.0,20.0,1.6
0.071,6.3,315.0,20.0,1.7
0.071,6.3,315.0,20.0,1.8
0.071,6.3,315.0,20.0,1.9
0.071,6.3,320.0,20.0,1.0
0.071,6.3,320.0,20.0,1.1
0.071,6.3,320.0,20.0,1.2
0.071,6.3,320.0,20.0,1.3
0.071,6.3,320.0,20.0,1.4
0.071,6.3,320.0,20.0,1.5
0.071,6.3,320.0,20.0,1.6
0.071,6.3,320.0,20.0,1.7
0.071,6.3,320.0,20.0,1.8
0.071,6.3,320.0,20.0,1.9
0.071,6.3,320.0,20.0,2.0
0.071,6.3,325.0,20.0,1.0
0.071,6.3,325.0,20.0,1.1
0.071,6.3,325.0,20.0,1.2
0.071,6.3,325.0,20.0,1.3
0.071,6.3,325.0,20.0,1.4
0.071,6.3,325.0,20.0,1.5
0.071,6.3,325.0,20.0,1.6
0.071,6.3,325.0,20.0,1.7
0.071,6.3,325.0,20.0,1.8
0.071,6.3,325.0,20.0,1.9
0.071,6.3,325.0,20.0,2.0
0.071,6.3,325.0,20.0,2.1
0.071,6.3,330.0,20.0,1.0
0.071,6.3,330.0,20.0,1.1
0.071,6.3,330.0,20.0,1.2
0.071,6.3,330.0,20.0,1.3
0.071,6.3,330.0,20.0,1.4
0.071,6.3,330.0,20.0,1.5
0.071,6.3,330.0,20.0,1.6
0.071,6.3,330.0,20.0,1.7
0.071,6.3,330.0,20.0,1.8
0.071,6.3,330.0,20.0,1.9
0.071,6.3,330.0,20.0,2.0
0.071,6.3,330.0,20.0,2.1
0.071,6.3,330.0,20.0,2.2
0.071,6.3,335.0,20.0,1.0
0.071,6.3,335.0,20.0,1.1
0.071,6.3,335.0,20.0,1.2
0.071,6.3,335.0,20.0,1.3
0.071,6.3,335.0,20.0,1.4
0.071,6.3,335.0,20.0,1.5
0.071,6.3,335.0,20.0,1.6
0.071,6.3,335.0,20.0,1.7
0.071,6.3,335.0,20.0,1.8
0.071,6.3,335.0,20.0,1.9
0.071,6.3,335.0,20.0,2.0
0.071,6.3,335.0,20.0,2.1
0.071,6.3,335.0,20.0,2.2
0.071,6.3,335.0,20.0,2.3
0.071,6.3,335.0,20.0,2.4
0.071,6.3,340.0,20.0,1.0
0.071,6.3,340.0,20.0,1.1
0.071,6.3,340.0,20.0,1.2
0.071,6.3,340.0,20.0,1.3
0.071,6.3,340.0,20.0,1.4
0.071,6.3,340.0,20.0,1.5
0.071,6.3,340.0,20.0,1.6
0.071,6.3,340.0,20.0,1.7
0.071,6.3,340.0,20.0,1.8
0.071,6.3,340.0,20.0,1.9
0.071,6.3,340.0,20.0,2.0
0.071,6.3,340.0,20.0,2.1
0.071,6.3,340.0,20.0,2.2
0.071,6.3,340.0,20.0,2.3
0.071,6.3,340.0,20.0,2.4
0.071,6.3,340.0,20.0,2.5
0.071,6.3,345.0,20.0,1.0
0.071,6.3,345.0,20.0,1.1
0.071,6.3,345.0,20.0,1.2
0.071,6.3,345.0,20.0,1.3
0.071,6.3,345.0,20.0,1.4
0.071,6.3,345.0,20.0,1.5
0.071,6.3,345.0,20.0,1.6
0.071,6.3,345.0,20.0,1.7
0.071,6.3,345.0,20.0,1.8
0.071,6.3,345.0,20.0,1.9
0.071,6.3,345.0,20.0,2.0
0.071,6.3,345.0,20.0,2.1
0.071,6.3,345.0,20.0,2.2
0.071,6.3,345.0,20.0,2.3
0.071,6.3,345.0,20.0,2.4
0.071,6.3,345.0,20.0,2.5
0.071,6.3,345.0,20.0,2.6
0.071,6.3,350.0,20.0,1.1
0.071,6.3,350.0,20.0,1.2
0.071,6.3,350.0,20.0,1.3
0.071,6.3,350.0,20.0,1.4
0.071,6.3,350.0,20.0,1.5
0.071,6.3,350.0,20.0,1.6
0.071,6.3,350.0,20.0,1.7
0.071,6.3,350.0,20.0,1.8
0.071,6.3,350.0,20.0,1.9
0.071,6.3,350.0,20.0,2.0
0.071,6.3,350.0,20.0,2.1
0.071,6.3,350.0,20.0,2.2
0.071,6.3,350.0,20.0,2.3
0.071,6.3,350.0,20.0,2.4
0.071,6.3,350.0,20.0,2.5
0.071,6.3,350.0,20.0,2.6
0.071,6.3,350.0,20.0,2.7
0.071,6.3,350.0,20.0,2.8
0.071,6.4,260.0,20.0,1.0
0.071,6.4,265.0,20.0,1.0
0.071,6.4,270.0,20.0,1.0
0.071,6.4,270.0,20.0,1.1
0.071,6.4,275.0,20.0,1.0
0.071,6.4,275.0,20.0,1.1
0.071,6.4,275.0,20.0,1.2
0.071,6.4,280.0,20.0,1.0
0.071,6.4,280.0,20.0,1.1
0.071,6.4,280.0,20.0,1.2
0.071,6.4,285.0,20.0,1.0
0.071,6.4,285.0,20.0,1.1
0.071,6.4,285.0,20.0,1.2
0.071,6.4,285.0,20.0,1.3
0.071,6.4,290.0,20.0,1.0
0.071,6.4,290.0,20.0,1.1
0.071,6.4,290.0,20.0,1.2
0.071,6.4,290.0,20.0,1.3
0.071,6.4,290.0,20.0,1.4
0.071,6.4,295.0,20.0,1.0
0.071,6.4,295.0,20.0,1.1
0.071,6.4,295.0,20.0,1.2
0.071,6.4,295.0,20.0,1.3
0.071,6.4,295.0,20.0,1.4
0.071,6.4,295.0,20.0,1.5
0.071,6.4,300.0,20.0,1.0
0.071,6.4,300.0,20.0,1.1
0.071,6.4,300.0,20.0,1.2
0.071,6.4,300.0,20.0,1.3
0.071,6.4,300.0,20.0,1.4
0.071,6.4,300.0,20.0,1.5
0.071,6.4,300.0,20.0,1.6
0.071,6.4,305.0,20.0,1.0
0.071,6.4,305.0,20.0,1.1
0.071,6.4,305.0,20.0,1.2
0.071,6.4,305.0,20.0,1.3
0.071,6.4,305.0,20.0,1.4
0.071,6.4,305.0,20.0,1.5
0.071,6.4,305.0,20.0,1.6
0.071,6.4,305.0,20.0,1.7
0.071,6.4,310.0,20.0,1.0
0.071,6.4,310.0,20.0,1.1
0.071,6.4,310.0,20.0,1.2
0.071,6.4,310.0,20.0,1.3
0.071,6.4,310.0,20.0,1.4
0.071,6.4,310.0,20.0,1.5
0.071,6.4,310.0,20.0,1.6
0.071,6.4,310.0,20.0,1.7
0.071,6.4,310.0,20.0,1.8
0.071,6.4,315.0,20.0,1.0
0.071,6.4,315.0,20.0,1.1
0.071,6.4,315.0,20.0,1.2
0.071,6.4,315.0,20.0,1.3
0.071,6.4,315.0,20.0,1.4
0.071,6.4,315.0,20.0,1.5
0.071,6.4,315.0,20.0,1.6
0.071,6.4,315.0,20.0,1.7
0.071,6.4,315.0,20.0,1.8
0.071,6.4,315.0,20.0,1.9
0.071,6.4,320.0,20.0,1.0
0.071,6.4,320.0,20.0,1.1
0.071,6.4,320.0,20.0,1.2
0.071,6.4,320.0,20.0,1.3
0.071,6.4,320.0,20.0,1.4
0.071,6.4,320.0,20.0,1.5
0.071,6.4,320.0,20.0,1.6
0.071,6.4,320.0,20.0,1.7
0.071,6.4,320.0,20.0,1.8
0.071,6.4,320.0,20.0,1.9
0.071,6.4,320.0,20.0,2.0
0.071,6.4,325.0,20.0,1.0
0.071,6.4,325.0,20.0,1.1
0.071,6.4,325.0,20.0,1.2
0.071,6.4,325.0,20.0,1.3
0.071,6.4,325.0,20.0,1.4
0.071,6.4,325.0,20.0,1.5
0.071,6.4,325.0,20.0,1.6
0.071,6.4,325.0,20.0,1.7
0.071,6.4,325.0,20.0,1.8
0.071,6.4,325.0,20.0,1.9
0.071,6.4,325.0,20.0,2.0
0.071,6.4,325.0,20.0,2.1
0.071,6.4,330.0,20.0,1.0
0.071,6.4,330.0,20.0,1.1
0.071,6.4,330.0,20.0,1.2
0.071,6.4,330.0,20.0,1.3
0.071,6.4,330.0,20.0,1.4
0.071,6.4,330.0,20.0,1.5
0.071,6.4,330.0,20.0,1.6
0.071,6.4,330.0,20.0,1.7
0.071,6.4,330.0,20.0,1.8
0.071,6.4,330.0,20.0,1.9
0.071,6.4,330.0,20.0,2.0
0.071,6.4,330.0,20.0,2.1
0.071,6.4,330.0,20.0,2.2
0.071,6.4,335.0,20.0,1.0
0.071,6.4,335.0,20.0,1.1
0.071,6.4,335.0,20.0,1.2
0.071,6.4,335.0,20.0,1.3
0.071,6.4,335.0,20.0,1.4
0.071,6.4,335.0,20.0,1.5
0.071,6.4,335.0,20.0,1.6
0.071,6.4,335.0,20.0,1.7
0.071,6.4,335.0,20.0,1.8
0.071,6.4,335.0,20.0,1.9
0.071,6.4,335.0,20.0,2.0
0.071,6.4,335.0,20.0,2.1
0.071,6.4,335.0,20.0,2.2
0.071,6.4,335.0,20.0,2.3
0.071,6.4,340.0,20.0,1.0
0.071,6.4,340.0,20.0,1.1
0.071,6.4,340.0,20.0,1.2
0.071,6.4,340.0,20.0,1.3
0.071,6.4,340.0,20.0,1.4
0.071,6.4,340.0,20.0,1.5
0.071,6.4,340.0,20.0,1.6
0.071,6.4,340.0,20.0,1.7
0.071,6.4,340.0,20.0,1.8
0.071,6.4,340.0,20.0,1.9
0.071,6.4,340.0,20.0,2.0
0.071,6.4,340.0,20.0,2.1
0.071,6.4,340.0,20.0,2.2
0.071,6.4,340.0,20.0,2.3
0.071,6.4,340.0,20.0,2.4
0.071,6.4,340.0,20.0,2.5
0.071,6.4,345.0,20.0,1.0
0.071,6.4,345.0,20.0,1.1
0.071,6.4,345.0,20.0,1.2
0.071,6.4,345.0,20.0,1.3
0.071,6.4,345.0,20.0,1.4
0.071,6.4,345.0,20.0,1.5
0.071,6.4,345.0,20.0,1.6
0.071,6.4,345.0,20.0,1.7
0.071,6.4,345.0,20.0,1.8
0.071,6.4,345.0,20.0,1.9
0.071,6.4,345.0,20.0,2.0
0.071,6.4,345.0,20.0,2.1
0.071,6.4,345.0,20.0,2.2
0.071,6.4,345.0,20.0,2.3
0.071,6.4,345.0,20.0,2.4
0.071,6.4,345.0,20.0,2.5
0.071,6.4,345.0,20.0,2.6
0.071,6.4,350.0,20.0,1.1
0.071,6.4,350.0,20.0,1.2
0.071,6.4,350.0,20.0,1.3
0.071,6.4,350.0,20.0,1.4
0.071,6.4,350.0,20.0,1.5
0.071,6.4,350.0,20.0,1.6
0.071,6.4,350.0,20.0,1.7
0.071,6.4,350.0,20.0,1.8
0.071,6.4,350.0,20.0,1.9
0.071,6.4,350.0,20.0,2.0
0.071,6.4,350.0,20.0,2.1
0.071,6.4,350.0,20.0,2.2
0.071,6.4,350.0,20.0,2.3
0.071,6.4,350.0,20.0,2.4
0.071,6.4,350.0,20.0,2.5
0.071,6.4,350.0,20.0,2.6
0.071,6.4,350.0,20.0,2.7
0.071,6.4,350.0,20.0,2.8
0.071,6.5,260.0,20.0,1.0
0.071,6.5,265.0,20.0,1.0
0.071,6.5,270.0,20.0,1.0
0.071,6.5,270.0,20.0,1.1
0.071,6.5,275.0,20.0,1.0
0.071,6.5,275.0,20.0,1.1
0.071,6.5,275.0,20.0,1.2
0.071,6.5,280.0,20.0,1.0
0.071,6.5,280.0,20.0,1.1
0.071,6.5,280.0,20.0,1.2
0.071,6.5,285.0,20.0,1.0
0.071,6.5,285.0,20.0,1.1
0.071,6.5,285.0,20.0,1.2
0.071,6.5,285.0,20.0,1.3
0.071,6.5,290.0,20.0,1.0
0.071,6.5,290.0,20.0,1.1
0.071,6.5,290.0,20.0,1.2
0.071,6.5,290.0,20.0,1.3
0.071,6.5,290.0,20.0,1.4
0.071,6.5,295.0,20.0,1.0
0.071,6.5,295.0,20.0,1.1
0.071,6.5,295.0,20.0,1.2
0.071,6.5,295.0,20.0,1.3
0.071,6.5,295.0,20.0,1.4
0.071,6.5,295.0,20.0,1.5
0.071,6.5,300.0,20.0,1.0
0.071,6.5,300.0,20.0,1.1
0.071,6.5,300.0,20.0,1.2
0.071,6.5,300.0,20.0,1.3
0.071,6.5,300.0,20.0,1.4
0.071,6.5,300.0,20.0,1.5
0.071,6.5,300.0,20.0,1.6
0.071,6.5,305.0,20.0,1.0
0.071,6.5,305.0,20.0,1.1
0.071,6.5,305.0,20.0,1.2
0.071,6.5,305.0,20.0,1.3
0.071,6.5,305.0,20.0,1.4
